Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
A0A5S9YI60	unreviewed	A0A5S9YI60_ARATH	Cytochrome c assembly protein domain-containing protein	At2g07771 Atmg00900 C24_LOCUS27001	Arabidopsis thaliana (Mouse-ear cress)	256		
A0A654E804	unreviewed	A0A654E804_ARATH	Zinc transporter 5	AN1_LOCUS579	Arabidopsis thaliana (Mouse-ear cress)	360		
A0A654EG30	unreviewed	A0A654EG30_ARATH	Zinc transporter 10	AN1_LOCUS3177	Arabidopsis thaliana (Mouse-ear cress)	364		
A0A654ESP7	unreviewed	A0A654ESP7_ARATH	Vacuolar iron transporter (VIT)	AN1_LOCUS7225 AT9943_LOCUS6131	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A654F014	unreviewed	A0A654F014_ARATH	Solute carrier family 40 member	AN1_LOCUS10309	Arabidopsis thaliana (Mouse-ear cress)	524		
A0A654F0B1	unreviewed	A0A654F0B1_ARATH	Vacuolar iron transporter	AN1_LOCUS6721 C24_LOCUS6607	Arabidopsis thaliana (Mouse-ear cress)	196		
A0A654F5U8	unreviewed	A0A654F5U8_ARATH	Ferritin (EC 1.16.3.1)	AN1_LOCUS10507	Arabidopsis thaliana (Mouse-ear cress)	259		
A0A654F7Q1	unreviewed	A0A654F7Q1_ARATH	Ferritin (EC 1.16.3.1)	AN1_LOCUS12426	Arabidopsis thaliana (Mouse-ear cress)	253		
A0A654FCL8	unreviewed	A0A654FCL8_ARATH	Vacuolar iron transporter	AN1_LOCUS14676	Arabidopsis thaliana (Mouse-ear cress)	181		
A0A654FEB5	unreviewed	A0A654FEB5_ARATH	Vacuolar iron transporter	AN1_LOCUS14677	Arabidopsis thaliana (Mouse-ear cress)	198		
A0A654FQZ2	unreviewed	A0A654FQZ2_ARATH	Fe(2+) transport protein 2	AN1_LOCUS18688	Arabidopsis thaliana (Mouse-ear cress)	350		
A0A654FXB8	unreviewed	A0A654FXB8_ARATH	Ferritin (EC 1.16.3.1)	AN1_LOCUS20947	Arabidopsis thaliana (Mouse-ear cress)	255		
A0A654FXX9	unreviewed	A0A654FXX9_ARATH	Solute carrier family 40 member	AN1_LOCUS21158	Arabidopsis thaliana (Mouse-ear cress)	538		
A0A654G577	unreviewed	A0A654G577_ARATH	Solute carrier family 40 member	AN1_LOCUS23419	Arabidopsis thaliana (Mouse-ear cress)	598		
A0A654GF74	unreviewed	A0A654GF74_ARATH	Cytochrome c assembly protein domain-containing protein	AN1_LOCUS27166	Arabidopsis thaliana (Mouse-ear cress)	704		
A0A654GF79	unreviewed	A0A654GF79_ARATH	Cytochrome c assembly protein domain-containing protein	AN1_LOCUS27166	Arabidopsis thaliana (Mouse-ear cress)	256		
A0A7G2E5H2	unreviewed	A0A7G2E5H2_ARATH	Vacuolar iron transporter	AT9943_LOCUS5685	Arabidopsis thaliana (Mouse-ear cress)	187		
A0A7G2EC77	unreviewed	A0A7G2EC77_ARATH	Solute carrier family 40 member	AT9943_LOCUS8851	Arabidopsis thaliana (Mouse-ear cress)	452		
A0A7G2ECJ4	unreviewed	A0A7G2ECJ4_ARATH	Solute carrier family 40 member	AT9943_LOCUS8851	Arabidopsis thaliana (Mouse-ear cress)	524		
A0A7G2EQ00	unreviewed	A0A7G2EQ00_ARATH	Vacuolar iron transporter	AT9943_LOCUS12661	Arabidopsis thaliana (Mouse-ear cress)	197		
A0A7G2ETP4	unreviewed	A0A7G2ETP4_ARATH	Vacuolar iron transporter	AT9943_LOCUS12660	Arabidopsis thaliana (Mouse-ear cress)	200		
A0A7G2EUP7	unreviewed	A0A7G2EUP7_ARATH	ferroxidase (EC 1.16.3.1)	AT9943_LOCUS14722	Arabidopsis thaliana (Mouse-ear cress)	180		
A0A7G2F6Z4	unreviewed	A0A7G2F6Z4_ARATH	Solute carrier family 40 member	AT9943_LOCUS18231	Arabidopsis thaliana (Mouse-ear cress)	509		
A0A7G2FBG2	unreviewed	A0A7G2FBG2_ARATH	Ferritin (EC 1.16.3.1)	AT9943_LOCUS18052	Arabidopsis thaliana (Mouse-ear cress)	241		
A0A7G2FFA2	unreviewed	A0A7G2FFA2_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS20164	Arabidopsis thaliana (Mouse-ear cress)	824		
A0A7G2FLD5	unreviewed	A0A7G2FLD5_ARATH	Putative cytochrome c biosynthesis ccmC-like mitochondrial protein	CCMC AT9943_LOCUS23416	Arabidopsis thaliana (Mouse-ear cress)	839		
A0A7G2FQG9	unreviewed	A0A7G2FQG9_ARATH	Putative cytochrome c biosynthesis ccmC-like mitochondrial protein	CCMC AT9943_LOCUS23384	Arabidopsis thaliana (Mouse-ear cress)	806		
F4I8P9	unreviewed	F4I8P9_ARATH	Zinc transporter 5	ZIP5 YUP8H12.8 YUP8H12_8 zinc transporter 5 precursor At1g05300	Arabidopsis thaliana (Mouse-ear cress)	267	YUP8H12.8 YUP8H12_8 zinc transporter 5 precursor	AT1G05300;
F4IL76	unreviewed	F4IL76_ARATH	Putative cytochrome c biosynthesis ccmC-like mitochondrial protein	ABCI5 ATP-binding cassette I5 ccb256 CCMC ccmC At2g07771	Arabidopsis thaliana (Mouse-ear cress)	256	ATP-binding cassette I5 ccb256 CCMC ccmC	AT2G07771;ATMG00900;
F4ILY7	unreviewed	F4ILY7_ARATH	Plant EC metallothionein family protein	ATMT4A AtMT4a At2g42000 T6D20.11 T6D20_11	Arabidopsis thaliana (Mouse-ear cress)	120	AtMT4a	AT2G42000;
F4IMA2	unreviewed	F4IMA2_ARATH	Cytochrome C assembly protein	ABCI4 ATP-binding cassette I4 At2g07681	Arabidopsis thaliana (Mouse-ear cress)	736	ATP-binding cassette I4	AT2G07681;
F4J8M5	unreviewed	F4J8M5_ARATH	Cation efflux family protein	MTP5 metal transport protein 5 At3g12100	Arabidopsis thaliana (Mouse-ear cress)	268	metal transport protein 5	AT3G12100;
G1C2W9	unreviewed	G1C2W9_ARATH	CcmB	ccb206 ccmB Atmg00110	Arabidopsis thaliana (Mouse-ear cress)	206	ccmB	ATMG00110;
O23039	reviewed	ZIP5_ARATH	Zinc transporter 5 (ZRT/IRT-like protein 5)	ZIP5 At1g05300 YUP8H12.8	Arabidopsis thaliana (Mouse-ear cress)	360		AT1G05300;
O64731	unreviewed	O64731_ARATH	Mitochondrial substrate carrier family protein (Putative mitochondrial carrier protein)	MIT1 At2g30160 T27E13.10 T27E13_10	Arabidopsis thaliana (Mouse-ear cress)	331		AT2G30160;
O64738	reviewed	ZIP6_ARATH	Zinc transporter 6, chloroplastic (ZRT/IRT-like protein 6)	ZIP6 At2g30080 T27E13.18	Arabidopsis thaliana (Mouse-ear cress)	341		AT2G30080;
P93051	reviewed	ERDL7_ARATH	Sugar transporter ERD6-like 7	At2g48020 T9J23.17	Arabidopsis thaliana (Mouse-ear cress)	463		AT2G48020;
Q0WWC2	unreviewed	Q0WWC2_ARATH	Ferritin (EC 1.16.3.1)	At5g01600	Arabidopsis thaliana (Mouse-ear cress)	255		AT5G01600;
Q0WWR6	unreviewed	Q0WWR6_ARATH	Ferritin (EC 1.16.3.1)	At3g56090	Arabidopsis thaliana (Mouse-ear cress)	259		AT3G56090;
Q56ZR9	unreviewed	Q56ZR9_ARATH	Ferritin (EC 1.16.3.1)	At5g01600	Arabidopsis thaliana (Mouse-ear cress)	50		
Q681H8	unreviewed	Q681H8_ARATH	Ferritin (EC 1.16.3.1)	At3g11050	Arabidopsis thaliana (Mouse-ear cress)	215		
Q6DBM8	reviewed	MTPB_ARATH	Metal tolerance protein B (AtMTP4) (AtMTPb)	MTPB MTP4 At2g29410 F16P2.21	Arabidopsis thaliana (Mouse-ear cress)	375	MTP4	AT2G29410;
Q8GWP3	reviewed	COPT6_ARATH	Copper transporter 6 (AtCOPT6)	COPT6 At2g26975 T20P8	Arabidopsis thaliana (Mouse-ear cress)	145		AT2G26975;
Q8H1G3	reviewed	MTPC4_ARATH	Metal tolerance protein C4 (AtMTPc4) (AtMTP7)	MTPC4 MTP7 At1g51610 F19C24.16 F5D21.21	Arabidopsis thaliana (Mouse-ear cress)	457	MTP7	AT1G51610;
Q8S3W4	reviewed	ZIP8_ARATH	Probable zinc transporter 8 (ZRT/IRT-like protein 8)	ZIP8 At5g45105 K17O22.10	Arabidopsis thaliana (Mouse-ear cress)	347		AT5G45105;
Q8SAA5	reviewed	COPT4_ARATH	Copper transporter 4 (AtCOPT4)	COPT4 At2g37925 T8P21.17	Arabidopsis thaliana (Mouse-ear cress)	145		AT2G37925;
Q8W245	reviewed	ZIP10_ARATH	Probable zinc transporter 10 (ZRT/IRT-like protein 10)	ZIP10 At1g31260 T19E23.6	Arabidopsis thaliana (Mouse-ear cress)	364		AT1G31260;
Q8W246	reviewed	ZIP7_ARATH	Zinc transporter 7 (ZRT/IRT-like protein 7)	ZIP7 At2g04032 F3C11.15	Arabidopsis thaliana (Mouse-ear cress)	365		AT2G04032;
Q9C9Z1	reviewed	ZTP50_ARATH	Putative zinc transporter At3g08650	At3g08650 F17O14.12	Arabidopsis thaliana (Mouse-ear cress)	619		AT3G08650;
Q9FGU8	reviewed	COPT3_ARATH	Copper transporter 3 (AtCOPT3)	COPT3 At5g59040 K18B18.3	Arabidopsis thaliana (Mouse-ear cress)	151		AT5G59040;
Q9FPI8	unreviewed	Q9FPI8_ARATH	Ferritin (EC 1.16.3.1)	At3g56090/F18O21_50	Arabidopsis thaliana (Mouse-ear cress)	160		AT3G56090;
Q9M2C0	reviewed	VITH4_ARATH	Vacuolar iron transporter homolog 4 (Protein NODULIN-LIKE 4)	At3g43660 F23N14.40	Arabidopsis thaliana (Mouse-ear cress)	198		AT3G43660;
Q9SN36	reviewed	NRAM5_ARATH	Metal transporter Nramp5 (AtNramp5)	NRAMP5 At4g18790 F28A21.200	Arabidopsis thaliana (Mouse-ear cress)	530		AT4G18790;
A0A178UA71	unreviewed	A0A178UA71_ARATH	ZIP8	AXX17_At5g43310	Arabidopsis thaliana (Mouse-ear cress)	347		
A0A178UFP2	unreviewed	A0A178UFP2_ARATH	Solute carrier family 40 member	AXX17_At5g26790	Arabidopsis thaliana (Mouse-ear cress)	598		
A0A178UGP0	unreviewed	A0A178UGP0_ARATH	ZIP12	AXX17_At5g61650 AN1_LOCUS26523	Arabidopsis thaliana (Mouse-ear cress)	355		
A0A178UI29	unreviewed	A0A178UI29_ARATH	Copper transport protein	AXX17_At5g58430 AT9943_LOCUS22566	Arabidopsis thaliana (Mouse-ear cress)	148		
A0A178UL13	unreviewed	A0A178UL13_ARATH	Copper transport protein	AXX17_At5g20630 AN1_LOCUS22864 C24_LOCUS22750	Arabidopsis thaliana (Mouse-ear cress)	146		
A0A178UQV5	unreviewed	A0A178UQV5_ARATH	Copper transport protein	AXX17_At5g58420	Arabidopsis thaliana (Mouse-ear cress)	169		
A0A178UTD9	unreviewed	A0A178UTD9_ARATH	IRT1	AXX17_At4g23150 AN1_LOCUS18689 C24_LOCUS18583	Arabidopsis thaliana (Mouse-ear cress)	347		
A0A178UWY3	unreviewed	A0A178UWY3_ARATH	ZIP metal ion transporter family	ZIP9 ATZIP9 At4g33020 F4I10.1	Arabidopsis thaliana (Mouse-ear cress)	391	ATZIP9	AT4G33020;
A0A178UYS5	unreviewed	A0A178UYS5_ARATH	IRT2	AXX17_At4g23140 C24_LOCUS18582	Arabidopsis thaliana (Mouse-ear cress)	350		
A0A178VAT8	unreviewed	A0A178VAT8_ARATH	MTP5	AXX17_At3g12080	Arabidopsis thaliana (Mouse-ear cress)	202		
A0A178VC51	unreviewed	A0A178VC51_ARATH	MTP5	AXX17_At3g12080	Arabidopsis thaliana (Mouse-ear cress)	250		
A0A178VCX7	unreviewed	A0A178VCX7_ARATH	Copper transport protein	AXX17_At3g40810 AN1_LOCUS15027 C24_LOCUS14902	Arabidopsis thaliana (Mouse-ear cress)	158		
A0A178VJ43	unreviewed	A0A178VJ43_ARATH	MTPA2	AXX17_At3g53360	Arabidopsis thaliana (Mouse-ear cress)	89		
A0A178VKA8	unreviewed	A0A178VKA8_ARATH	MTPA1	AXX17_At3g56240	Arabidopsis thaliana (Mouse-ear cress)	260		
A0A178VKZ8	unreviewed	A0A178VKZ8_ARATH	MTPA2	AXX17_At3g53360 AN1_LOCUS16261	Arabidopsis thaliana (Mouse-ear cress)	378		
A0A178VN05	unreviewed	A0A178VN05_ARATH	ZIP6	AXX17_At2g26150 AN1_LOCUS9412 C24_LOCUS9262	Arabidopsis thaliana (Mouse-ear cress)	341		
A0A178VP41	unreviewed	A0A178VP41_ARATH	Uncharacterized protein	AXX17_At2g03740	Arabidopsis thaliana (Mouse-ear cress)	797		
A0A178VT56	unreviewed	A0A178VT56_ARATH	ZIP7	AXX17_At2g02990	Arabidopsis thaliana (Mouse-ear cress)	701		
A0A178VTP1	unreviewed	A0A178VTP1_ARATH	MTPB1	AXX17_At2g25490	Arabidopsis thaliana (Mouse-ear cress)	375		
A0A178VTR5	unreviewed	A0A178VTR5_ARATH	Copper transport protein	AXX17_At2g22860 C24_LOCUS8942	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A178VYG0	unreviewed	A0A178VYG0_ARATH	Copper transport protein	AXX17_At2g34750 AN1_LOCUS10252 AT9943_LOCUS8797	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A178VZB1	unreviewed	A0A178VZB1_ARATH	ZIP3	AXX17_At2g28590	Arabidopsis thaliana (Mouse-ear cress)	339		
A0A178W7Z5	unreviewed	A0A178W7Z5_ARATH	(thale cress) hypothetical protein (NAP10)	AXX17_At1g56710 AN1_LOCUS5334 AT9943_LOCUS4494 C24_LOCUS5141	Arabidopsis thaliana (Mouse-ear cress)	229		
A0A178WA23	unreviewed	A0A178WA23_ARATH	(thale cress) hypothetical protein (ZIP4)	AXX17_At1g11210 AT9943_LOCUS922	Arabidopsis thaliana (Mouse-ear cress)	408		
A0A178WCX4	unreviewed	A0A178WCX4_ARATH	ZIP10	AXX17_At1g31900	Arabidopsis thaliana (Mouse-ear cress)	364		
A0A178WFF7	unreviewed	A0A178WFF7_ARATH	ZIP5	AXX17_At1g04720	Arabidopsis thaliana (Mouse-ear cress)	360		
A0A178WHL0	unreviewed	A0A178WHL0_ARATH	IRT3	AXX17_At1g54050	Arabidopsis thaliana (Mouse-ear cress)	425		
A0A178WIV9	unreviewed	A0A178WIV9_ARATH	Metal tolerance protein C4	AXX17_At1g45820 AN1_LOCUS4270 C24_LOCUS4154	Arabidopsis thaliana (Mouse-ear cress)	457		
A0A384KM83	unreviewed	A0A384KM83_ARATH	(thale cress) hypothetical protein (ZAT1)	AXX17_At2g44500 AN1_LOCUS11209 AT9943_LOCUS9644 C24_LOCUS11045	Arabidopsis thaliana (Mouse-ear cress)	398		
A0A384L3U2	unreviewed	A0A384L3U2_ARATH	(thale cress) hypothetical protein (ZIP9)	AXX17_At4g37840 AN1_LOCUS20124 AT9943_LOCUS17369 C24_LOCUS20019	Arabidopsis thaliana (Mouse-ear cress)	391		
A0A384LIN1	unreviewed	A0A384LIN1_ARATH	ZIP1	AXX17_At3g12800	Arabidopsis thaliana (Mouse-ear cress)	355		
A0A5S9WN65	unreviewed	A0A5S9WN65_ARATH	Fe(2+) transport protein 3, chloroplastic	C24_LOCUS4948	Arabidopsis thaliana (Mouse-ear cress)	425		
A0A5S9WWZ3	unreviewed	A0A5S9WWZ3_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS6311 C24_LOCUS7319	Arabidopsis thaliana (Mouse-ear cress)	365		
A0A5S9WX67	unreviewed	A0A5S9WX67_ARATH	Uncharacterized protein	C24_LOCUS7373	Arabidopsis thaliana (Mouse-ear cress)	800		
A0A5S9X2T8	unreviewed	A0A5S9X2T8_ARATH	Metal tolerance protein B	C24_LOCUS9191	Arabidopsis thaliana (Mouse-ear cress)	375		
A0A5S9X520	unreviewed	A0A5S9X520_ARATH	Copper transport protein	C24_LOCUS10098	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A5S9XM48	unreviewed	A0A5S9XM48_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS14000 C24_LOCUS16142	Arabidopsis thaliana (Mouse-ear cress)	378		
A0A5S9XN77	unreviewed	A0A5S9XN77_ARATH	Uncharacterized protein	C24_LOCUS16452	Arabidopsis thaliana (Mouse-ear cress)	260		
A0A5S9YB45	unreviewed	A0A5S9YB45_ARATH	Uncharacterized protein	AN1_LOCUS24724 C24_LOCUS24558	Arabidopsis thaliana (Mouse-ear cress)	347		
A0A5S9YFE6	unreviewed	A0A5S9YFE6_ARATH	Copper transport protein	AT9943_LOCUS22565 C24_LOCUS26027	Arabidopsis thaliana (Mouse-ear cress)	169		
A0A5S9YGB0	unreviewed	A0A5S9YGB0_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS22834 C24_LOCUS26345	Arabidopsis thaliana (Mouse-ear cress)	355		
A0A5S9YHQ4	unreviewed	A0A5S9YHQ4_ARATH	Copper transport protein	AN1_LOCUS26203 C24_LOCUS26028	Arabidopsis thaliana (Mouse-ear cress)	151		
A0A654EJH3	unreviewed	A0A654EJH3_ARATH	Uncharacterized protein	AN1_LOCUS1192 C24_LOCUS1103	Arabidopsis thaliana (Mouse-ear cress)	374		
A0A654EPY4	unreviewed	A0A654EPY4_ARATH	Fe(2+) transport protein 3, chloroplastic	AN1_LOCUS5069	Arabidopsis thaliana (Mouse-ear cress)	425		
A0A654ETH5	unreviewed	A0A654ETH5_ARATH	Uncharacterized protein	AN1_LOCUS7501	Arabidopsis thaliana (Mouse-ear cress)	798		
A0A654EWI0	unreviewed	A0A654EWI0_ARATH	Copper transport protein	AN1_LOCUS9092	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A654EWQ0	unreviewed	A0A654EWQ0_ARATH	Uncharacterized protein	AN1_LOCUS7445	Arabidopsis thaliana (Mouse-ear cress)	365		
A0A654EX78	unreviewed	A0A654EX78_ARATH	(thale cress) hypothetical protein	AN1_LOCUS9341 AT9943_LOCUS8006	Arabidopsis thaliana (Mouse-ear cress)	375		
A0A654EZ87	unreviewed	A0A654EZ87_ARATH	(thale cress) hypothetical protein	AN1_LOCUS9652 AT9943_LOCUS8272 C24_LOCUS9500	Arabidopsis thaliana (Mouse-ear cress)	339		
A0A654F6B2	unreviewed	A0A654F6B2_ARATH	(thale cress) hypothetical protein	AN1_LOCUS12535 AT9943_LOCUS10779 C24_LOCUS12365	Arabidopsis thaliana (Mouse-ear cress)	393		
A0A654FJY8	unreviewed	A0A654FJY8_ARATH	Metal tolerance protein A2	AN1_LOCUS16573	Arabidopsis thaliana (Mouse-ear cress)	260		
A0A654GCD4	unreviewed	A0A654GCD4_ARATH	Copper transport protein	AN1_LOCUS26202	Arabidopsis thaliana (Mouse-ear cress)	170		
A0A654GFI9	unreviewed	A0A654GFI9_ARATH	Transmembrane protein	AN1_LOCUS27161 C24_LOCUS26995	Arabidopsis thaliana (Mouse-ear cress)	121		
A0A7G2DS06	unreviewed	A0A7G2DS06_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS389	Arabidopsis thaliana (Mouse-ear cress)	723		
A0A7G2DX47	unreviewed	A0A7G2DX47_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS2635	Arabidopsis thaliana (Mouse-ear cress)	354		
A0A7G2E090	unreviewed	A0A7G2E090_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS3629	Arabidopsis thaliana (Mouse-ear cress)	685		
A0A7G2E258	unreviewed	A0A7G2E258_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS4291	Arabidopsis thaliana (Mouse-ear cress)	425		
A0A7G2E5F0	unreviewed	A0A7G2E5F0_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS6356	Arabidopsis thaliana (Mouse-ear cress)	630		
A0A7G2EC63	unreviewed	A0A7G2EC63_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS8070	Arabidopsis thaliana (Mouse-ear cress)	352		
A0A7G2EE56	unreviewed	A0A7G2EE56_ARATH	Copper transport protein	AT9943_LOCUS7793	Arabidopsis thaliana (Mouse-ear cress)	124		
A0A7G2EKE9	unreviewed	A0A7G2EKE9_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS10843	Arabidopsis thaliana (Mouse-ear cress)	331		
A0A7G2ELS1	unreviewed	A0A7G2ELS1_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS10779	Arabidopsis thaliana (Mouse-ear cress)	399		
A0A7G2ES15	unreviewed	A0A7G2ES15_ARATH	Copper transport protein	AT9943_LOCUS12917	Arabidopsis thaliana (Mouse-ear cress)	132		
A0A7G2EWU7	unreviewed	A0A7G2EWU7_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS14259	Arabidopsis thaliana (Mouse-ear cress)	244		
A0A7G2EZF9	unreviewed	A0A7G2EZF9_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS16111	Arabidopsis thaliana (Mouse-ear cress)	339		
A0A7G2F0X8	unreviewed	A0A7G2F0X8_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS16110	Arabidopsis thaliana (Mouse-ear cress)	350		
A0A7G2FIB5	unreviewed	A0A7G2FIB5_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS21327	Arabidopsis thaliana (Mouse-ear cress)	308		
A0A7G2FNH9	unreviewed	A0A7G2FNH9_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS23382	Arabidopsis thaliana (Mouse-ear cress)	297		
B9DHR2	unreviewed	B9DHR2_ARATH	AT3G12100 protein	At3g12100	Arabidopsis thaliana (Mouse-ear cress)	218		
C0Z294	unreviewed	C0Z294_ARATH	AT3G12100 protein	At3g12100	Arabidopsis thaliana (Mouse-ear cress)	202		
F4IL90	unreviewed	F4IL90_ARATH	Cytochrome C assembly protein	At2g07768	Arabidopsis thaliana (Mouse-ear cress)	154		AT2G07768;
G1C2S2	unreviewed	G1C2S2_ARATH	CcmFN1	ccmFN1 Atmg00830	Arabidopsis thaliana (Mouse-ear cress)	382		ATMG00830;
G1C2S4	unreviewed	G1C2S4_ARATH	CcmFN2	ccmFN2	Arabidopsis thaliana (Mouse-ear cress)	203		
Q0WSX7	unreviewed	Q0WSX7_ARATH	Uncharacterized protein At3g12100	At3g12100	Arabidopsis thaliana (Mouse-ear cress)	393		AT3G12100;
Q0WT11	unreviewed	Q0WT11_ARATH	Zinc transporter-like protein	At3g58810	Arabidopsis thaliana (Mouse-ear cress)	386		
Q0WW28	unreviewed	Q0WW28_ARATH	Putative zinc transporter	At3g12750	Arabidopsis thaliana (Mouse-ear cress)	355		AT3G12750;
Q0WW73	unreviewed	Q0WW73_ARATH	AT2G46800 protein (Putative zinc transporter)	At2g46800	Arabidopsis thaliana (Mouse-ear cress)	398		AT2G46800;
Q56X44	unreviewed	Q56X44_ARATH	Putative root iron transporter protein	At2g04032	Arabidopsis thaliana (Mouse-ear cress)	365		
Q9LEX4	unreviewed	Q9LEX4_ARATH	Uncharacterized protein T27I15_90	T27I15_90	Arabidopsis thaliana (Mouse-ear cress)	217		
