Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q07098	reviewed	PP2A2_ARATH	Serine/threonine-protein phosphatase PP2A-2 catalytic subunit (EC 3.1.3.16) (Protein phosphatase 2A isoform 2)	PP2A2 PP2A1 At1g10430 T10O24.4	Arabidopsis thaliana (Mouse-ear cress)	306	PP2A1	AT1G10430;
Q0WQG8	reviewed	GTG2_ARATH	GPCR-type G protein 2	GTG2 At4g27630 T29A15.120	Arabidopsis thaliana (Mouse-ear cress)	467		AT4G27630;
Q0WVR4	reviewed	JMJ32_ARATH	Lysine-specific demethylase JMJ32 (EC 1.14.11.68) (Jumonji domain-containing protein 32) (AtJMJ32) (Protein JUMONJI 32) (Lysine-specific histone demethylase JMJ32) ([histone H3]-trimethyl-L-lysine(27) monodemethylase JMJ32)	JMJ32 At3g45880 F16L2.90	Arabidopsis thaliana (Mouse-ear cress)	345		AT3G45880;
Q17TI5	reviewed	BRX_ARATH	Protein BREVIS RADIX (AtBRX)	BRX At1g31880 F5M6.11	Arabidopsis thaliana (Mouse-ear cress)	344		AT1G31880;
Q1ECF1	reviewed	PYL7_ARATH	Abscisic acid receptor PYL7 (ABI1-binding protein 7) (PYR1-like protein 7) (Regulatory components of ABA receptor 2)	PYL7 ABIP7 RCAR2 At4g01026 F3I3	Arabidopsis thaliana (Mouse-ear cress)	211	ABIP7 RCAR2	AT4G01026;
Q1PET6	reviewed	ICML2_ARATH	Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2 (EC 3.1.1.n2) (Isoprenylcysteine methylesterase-like protein 2)	ICMEL2 At3g02410 F16B3.4	Arabidopsis thaliana (Mouse-ear cress)	422		AT3G02410;
Q24JK1	reviewed	MYB96_ARATH	Transcription factor MYB96 (Myb-related protein 96) (AtMYB96)	MYB96 MYBCOV1 At5g62470 K19B1.8	Arabidopsis thaliana (Mouse-ear cress)	352	MYBCOV1	AT5G62470;
Q2V3L3	reviewed	YY1_ARATH	Zinc finger transcription factor YY1 (Protein YIN YANG 1) (AtYY1)	YY1 At4g06634 F8H12	Arabidopsis thaliana (Mouse-ear cress)	387		AT4G06634;
Q38845	reviewed	2AAA_ARATH	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (AtA alpha) (PP2A, subunit A, alpha isoform) (PR-65 A) (Protein ROOTS CURL IN NAPHTHYLPHTHALAMIC ACID 1) (Protein enhancer of ethylene-response 1)	PP2AA1 EER1 RCN1 REGA At1g25490 F2J7.19	Arabidopsis thaliana (Mouse-ear cress)	588	EER1 RCN1 REGA	AT1G25490;
Q38872	reviewed	CDPK6_ARATH	Calcium-dependent protein kinase 6 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK3) (AtCDPK3) (Calmodulin-domain protein kinase CDPK isoform 6)	CPK6 CDPK3 At2g17290 F5J6.13	Arabidopsis thaliana (Mouse-ear cress)	544	CDPK3	AT2G17290;
Q38882	reviewed	PLDA1_ARATH	Phospholipase D alpha 1 (AtPLDalpha1) (PLD alpha 1) (EC 3.1.4.4) (Choline phosphatase 1) (PLDalpha) (Phosphatidylcholine-hydrolyzing phospholipase D 1)	PLDALPHA1 PLD1 At3g15730 MSJ11.13	Arabidopsis thaliana (Mouse-ear cress)	810	PLD1	AT3G15730;
Q38898	reviewed	AKT2_ARATH	Potassium channel AKT2/3	AKT2 AKT3 At4g22200 T10I14.30	Arabidopsis thaliana (Mouse-ear cress)	802	AKT3	AT4G22200;
Q38900	reviewed	CP19A_ARATH	Peptidyl-prolyl cis-trans isomerase CYP19-1 (PPIase CYP19-1) (EC 5.2.1.8) (Cyclophilin of 19 kDa 1) (Rotamase cyclophilin-3)	CYP19-1 ROC3 At2g16600 T24I21.1	Arabidopsis thaliana (Mouse-ear cress)	173	ROC3	AT2G16600;
Q38902	reviewed	RAC1_ARATH	Rac-like GTP-binding protein ARAC1 (GTPase protein ROP3)	ARAC1 ATGP2 ROP3 At2g17800 T17A5.14	Arabidopsis thaliana (Mouse-ear cress)	197	ATGP2 ROP3	AT2G17800;
Q38913	reviewed	EXTN1_ARATH	Extensin-1 (AtExt1) (AtExt4) (Extensin-1/4)	EXT1 EXT1/4 EXT4 At1g76930 F22K20.3	Arabidopsis thaliana (Mouse-ear cress)	373	EXT1/4 EXT4	AT1G76930;
Q38920	reviewed	FNTB_ARATH	Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58) (CAAX farnesyltransferase subunit beta) (Enhanced response to abscisic acid 1) (Ras proteins prenyltransferase subunit beta)	FTB ERA1 WIGGUM At5g40280 MSN9.20	Arabidopsis thaliana (Mouse-ear cress)	482	ERA1 WIGGUM	AT5G40280;
Q38997	reviewed	KIN10_ARATH	SNF1-related protein kinase catalytic subunit alpha KIN10 (AKIN10) (EC 2.7.11.1) (AKIN alpha-2) (AKINalpha2) (SNF1-related kinase 1.1) (SnRK1.1)	KIN10 AK21 AKIN10 SKIN10 SNR2 SNRK1.1 At3g01090 T4P13.22	Arabidopsis thaliana (Mouse-ear cress)	512	AK21 AKIN10 SKIN10 SNR2 SNRK1.1	AT3G01090;
Q39023	reviewed	MPK3_ARATH	Mitogen-activated protein kinase 3 (AtMPK3) (MAP kinase 3) (EC 2.7.11.24)	MPK3 At3g45640 F9K21.220 T6D9.4	Arabidopsis thaliana (Mouse-ear cress)	370		AT3G45640;
Q39024	reviewed	MPK4_ARATH	Mitogen-activated protein kinase 4 (AtMPK4) (MAP kinase 4) (EC 2.7.11.24)	MPK4 At4g01370 F2N1.1 F2N1_2-t	Arabidopsis thaliana (Mouse-ear cress)	376		AT4G01370;
Q39026	reviewed	MPK6_ARATH	Mitogen-activated protein kinase 6 (AtMPK6) (MAP kinase 6) (EC 2.7.11.24)	MPK6 At2g43790 F18O19.10	Arabidopsis thaliana (Mouse-ear cress)	395		AT2G43790;
Q39032	reviewed	PLCD1_ARATH	Phosphoinositide phospholipase C 1 (EC 3.1.4.11) (Phosphoinositide phospholipase PLC1) (AtPLC1) (AtPLC1S) (PI-PLC1)	PLC1 ATHATPLC1G At5g58670 MZN1.12	Arabidopsis thaliana (Mouse-ear cress)	561	ATHATPLC1G	AT5G58670;
Q39041	reviewed	INVA4_ARATH	Acid beta-fructofuranosidase 4, vacuolar (At beta fruct4) (AtBETAFRUCT4) (EC 3.2.1.26) (Acid invertase 4) (AI 4) (Acid sucrose hydrolase 4) (Vacuolar invertase 4) (Inv-V4) (VAC-INV 4) (VI 4)	BFRUCT4 BETAFRUCT4 At1g12240 T28K15.3	Arabidopsis thaliana (Mouse-ear cress)	664	BETAFRUCT4	AT1G12240;
Q39086	reviewed	SD17_ARATH	Receptor-like serine/threonine-protein kinase SD1-7 (EC 2.7.11.1) (Arabidopsis thaliana receptor kinase 1) (S-domain-1 (SD1) receptor kinase 7) (SD1-7)	SD17 ARK1 At1g65790 F1E22.15	Arabidopsis thaliana (Mouse-ear cress)	843	ARK1	AT1G65790;
Q39176	reviewed	ERLI1_ARATH	Lipid transfer protein EARLI 1 (Protein EARLY ARABIDOPSIS ALUMINUM INDUCED 1) (pEARLI1)	EARLI1 At4g12480 T1P17.70	Arabidopsis thaliana (Mouse-ear cress)	168		AT4G12480;
Q39192	reviewed	SRK2D_ARATH	Serine/threonine-protein kinase SRK2D (EC 2.7.11.1) (OST1-kinase-like 3) (Protein ATHPROKIN A) (SNF1-related kinase 2.2) (SnRK2.2)	SRK2D OSKL3 SNRK2.2 SPK2 At3g50500 T20E23.100	Arabidopsis thaliana (Mouse-ear cress)	362	OSKL3 SNRK2.2 SPK2	AT3G50500;
Q39193	reviewed	SRK2I_ARATH	Serine/threonine-protein kinase SRK2I (EC 2.7.11.1) (OST1-kinase-like 2) (Protein ATHPROKIN B) (SNF1-related kinase 2.3) (SnRK2.3)	SRK2I 41K OSKL2 SNRK2.3 At5g66880 MUD21.14	Arabidopsis thaliana (Mouse-ear cress)	361	41K OSKL2 SNRK2.3	AT5G66880;
Q39204	reviewed	MYC2_ARATH	Transcription factor MYC2 (AtMYC2) (Basic helix-loop-helix protein 6) (AtbHLH6) (bHLH 6) (Protein JASMONATE INSENSITIVE 1) (R-homologous Arabidopsis protein 1) (RAP-1) (Transcription factor EN 38) (Z-box binding factor 1 protein) (bHLH transcription factor bHLH006) (rd22BP1)	MYC2 BHLH6 EN38 JAI1 JIN1 RAP1 RD22BP1 ZBF1 At1g32640 F6N18.4	Arabidopsis thaliana (Mouse-ear cress)	623	BHLH6 EN38 JAI1 JIN1 RAP1 RD22BP1 ZBF1	AT1G32640;
Q39265	reviewed	ZFP6_ARATH	Zinc finger protein 6	ZFP6 ZEP6 At1g67030 F1O19.8 F1O19_5	Arabidopsis thaliana (Mouse-ear cress)	197	ZEP6	AT1G67030;
Q3S4A7	reviewed	AHK5_ARATH	Histidine kinase 5 (EC 2.7.13.3) (Arabidopsis histidine kinase 5) (AtHK5) (Protein AUTHENTIC HIS-KINASE 5) (Protein CYTOKININ-INDEPENDENT 2)	AHK5 CKI2 At5g10720 MAJ23.80	Arabidopsis thaliana (Mouse-ear cress)	922	CKI2	AT5G10720;
Q41188	reviewed	CSP2_ARATH	Cold shock protein 2 (AtCSP2) (Cold shock domain-containing protein 2) (Glycine-rich protein 2) (AtGRP2)	CSP2 CSDP2 GRP2 At4g38680 F20M13.240	Arabidopsis thaliana (Mouse-ear cress)	203	CSDP2 GRP2	AT4G38680;
Q42396	reviewed	CDPKC_ARATH	Calcium-dependent protein kinase 12 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK9) (AtCDPK9)	CPK12 CDPK9 At5g23580 MQM1.15	Arabidopsis thaliana (Mouse-ear cress)	490	CDPK9	AT5G23580;
Q42479	reviewed	CDPK3_ARATH	Calcium-dependent protein kinase 3 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK6) (AtCDPK6)	CPK3 CDPK6 At4g23650 F9D16.120	Arabidopsis thaliana (Mouse-ear cress)	529	CDPK6	AT4G23650;
Q42512	reviewed	CR15A_ARATH	Protein COLD-REGULATED 15A, chloroplastic (AtCOR15A)	COR15A At2g42540 F14N22.19	Arabidopsis thaliana (Mouse-ear cress)	139		AT2G42540;
Q42539	reviewed	PIMT1_ARATH	Protein-L-isoaspartate O-methyltransferase 1 (AtPIMT1) (EC 2.1.1.77) (L-isoaspartyl protein carboxyl methyltransferase) (Protein L-isoaspartyl methyltransferase) (Protein-beta-aspartate methyltransferase)	PIMT1 PCM At3g48330 T29H11.150	Arabidopsis thaliana (Mouse-ear cress)	230	PCM	AT3G48330;
Q42546	reviewed	DPNP1_ARATH	3'(2'),5'-bisphosphate nucleotidase 1 (EC 3.1.3.7) (3'(2'),5'-bisphosphonucleoside 3'(2')-phosphohydrolase 1) (3'-phosphoadenosine-5'-phosphate phosphatase 1) (PAP phosphatase 1) (PAPase 1) (DPNPase 1) (Inositol polyphosphate 1-phosphatase 1) (IPPase 1) (Inositol-1,4-bisphosphate 1-phosphatase 1) (EC 3.1.3.57) (Phosphatase SAL1) (Protein FIERY 1)	SAL1 FRY1 At5g63980 MBM17.8	Arabidopsis thaliana (Mouse-ear cress)	353	FRY1	AT5G63980;
Q42551	reviewed	SCE1_ARATH	SUMO-conjugating enzyme SCE1 (EC 2.3.2.-) (Protein EMBRYO DEFECTIVE 1637) (Protein hus5 homolog) (SUMO-conjugating enzyme 1) (AtSCE1)	SCE1 AHUS5 EMB1637 At3g57870 T10K17.80	Arabidopsis thaliana (Mouse-ear cress)	160	AHUS5 EMB1637	AT3G57870;
Q43348	reviewed	INVA3_ARATH	Acid beta-fructofuranosidase 3, vacuolar (At beta fruct3) (AtBETAFRUCT3) (EC 3.2.1.26) (Acid invertase 3) (AI 3) (Acid sucrose hydrolase 3) (Vacuolar invertase 3) (Inv-V3) (VAC-INV 3) (VI 3)	BFRUCT3 BETAFRUCT3 At1g62660 F23N19.3 T3P18.21	Arabidopsis thaliana (Mouse-ear cress)	648	BETAFRUCT3	AT1G62660;
Q5BPS3	reviewed	DOR_ARATH	F-box protein DOR (Protein DROUGHT TOLERANCE REPRESSOR)	DOR At2g31470 T28P16.4	Arabidopsis thaliana (Mouse-ear cress)	387		AT2G31470;
Q5EAF2	reviewed	IP5PB_ARATH	Type IV inositol polyphosphate 5-phosphatase 11 (At5PTase11) (EC 3.1.3.36) (EC 3.1.3.86)	IP5P11 At1g47510 F16N3.22	Arabidopsis thaliana (Mouse-ear cress)	334		AT1G47510;
Q5YDB6	reviewed	CPL1_ARATH	RNA polymerase II C-terminal domain phosphatase-like 1 (FCP-like 1) (EC 3.1.3.16) (Carboxyl-terminal phosphatase-like 1) (AtCPL1) (CTD phosphatase-like 1) (Protein FIERY 2) (Protein JASMONATE OVEREXPRESSING 1) (Protein SHINY 4)	CPL1 FRY2 JOE1 SHI4 At4g21670 F17L22.130	Arabidopsis thaliana (Mouse-ear cress)	967	FRY2 JOE1 SHI4	AT4G21670;
Q66GN2	reviewed	LRK64_ARATH	Lectin-domain containing receptor kinase VI.4 (LecRK-VI.4) (EC 2.7.11.1) (Lectin receptor kinase A4.3)	LECRK64 LECRKA4.3 At5g01560 F7A7.80	Arabidopsis thaliana (Mouse-ear cress)	691	LECRKA4.3	AT5G01560;
Q67Y93	reviewed	KRP1_ARATH	Cyclin-dependent kinase inhibitor 1 (Inhibitor/interactor of CDK protein 1) (KIP-related protein 1)	KRP1 ICK1 At2g23430 F26B6.8	Arabidopsis thaliana (Mouse-ear cress)	191	ICK1	AT2G23430;
Q67ZM7	reviewed	FOLK_ARATH	Farnesol kinase, chloroplastic (EC 2.7.1.216)	FOLK At5g58560 MZN1.8	Arabidopsis thaliana (Mouse-ear cress)	307		AT5G58560;
Q6DBD7	reviewed	TOD1_ARATH	Alkaline ceramidase TOD1 (EC 3.5.1.23) (Protein TURGOR REGULATION DEFECT 1)	TOD1 At5g46220 MDE13.4	Arabidopsis thaliana (Mouse-ear cress)	462		AT5G46220;
Q6IDA6	reviewed	LOT1_ARATH	Protein LOWER TEMPERATURE 1	LOT1 At5g63460 MLE2.9	Arabidopsis thaliana (Mouse-ear cress)	162		AT5G63460;
Q6NLQ6	reviewed	CDPKW_ARATH	Calcium-dependent protein kinase 32 (EC 2.7.11.1)	CPK32 At3g57530 T8H10.130	Arabidopsis thaliana (Mouse-ear cress)	538		AT3G57530;
Q6R0C4	reviewed	MYB52_ARATH	Transcription factor MYB52 (Myb-related protein 52) (AtMYB52) (Protein ABA-HYPERSENSITIVE 1)	MYB52 AHS1 At1g17950 F2H15.17	Arabidopsis thaliana (Mouse-ear cress)	249	AHS1	AT1G17950;
Q70DU8	reviewed	AL3H1_ARATH	Aldehyde dehydrogenase family 3 member H1 (AtALDH4) (Ath-ALDH4) (EC 1.2.1.3)	ALDH3H1 ALDH4 At1g44170 T7O23.15	Arabidopsis thaliana (Mouse-ear cress)	484	ALDH4	AT1G44170;
Q75QN6	reviewed	DPHS1_ARATH	Dual specificity protein phosphatase PHS1 (EC 3.1.3.16) (EC 3.1.3.48) (Protein PROPYZAMIDE-HYPERSENSITIVE 1)	PHS1 At5g23720 MQM1.1	Arabidopsis thaliana (Mouse-ear cress)	929		AT5G23720;
Q7G1L2	reviewed	RAP26_ARATH	Ethylene-responsive transcription factor RAP2-6 (Protein RELATED TO APETALA2 6)	RAP2-6 ERF108 At1g43160 F1I21.18	Arabidopsis thaliana (Mouse-ear cress)	192	ERF108	AT1G43160;
Q7GB25	reviewed	AB5C_ARATH	ABC transporter C family member 5 (ABC transporter ABCC.5) (AtABCC5) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 5) (Glutathione S-conjugate-transporting ATPase 5) (Multidrug resistance-associated protein 5)	ABCC5 MRP5 At1g04120 F20D22.11	Arabidopsis thaliana (Mouse-ear cress)	1514	MRP5	AT1G04120;
Q7PC88	reviewed	AB31G_ARATH	ABC transporter G family member 31 (ABC transporter ABCG.31) (AtABCG31) (Pleiotropic drug resistance protein 3) (AtPDR3)	ABCG31 PDR3 At2g29940 F23F1.14	Arabidopsis thaliana (Mouse-ear cress)	1426	PDR3	AT2G29940;
Q84JU4	reviewed	IBR5_ARATH	Protein-tyrosine-phosphatase IBR5 (EC 3.1.3.48) (Protein INDOLE-3-BUTYRIC ACID RESPONSE 5) (Protein IBA RESPONSE 5) (SKP1-interacting partner 33)	IBR5 SKIP33 At2g04550 T1O3.4	Arabidopsis thaliana (Mouse-ear cress)	257	SKIP33	AT2G04550;
Q84MA2	reviewed	IP5P1_ARATH	Type I inositol polyphosphate 5-phosphatase 1 (At5PTase1) (EC 3.1.3.56)	IP5P1 5P1 At1g34120 F12G12.6	Arabidopsis thaliana (Mouse-ear cress)	590	5P1	AT1G34120;
Q84MC7	reviewed	PYL9_ARATH	Abscisic acid receptor PYL9 (ABI1-binding protein 4) (PYR1-like protein 9) (Regulatory components of ABA receptor 1)	PYL9 RCAR1 At1g01360 F6F3.16	Arabidopsis thaliana (Mouse-ear cress)	187	RCAR1	AT1G01360;
Q84TH5	reviewed	AB25G_ARATH	ABC transporter G family member 25 (ABC transporter ABCG.25) (AtABCG25) (White-brown complex homolog protein 26) (AtWBC26)	ABCG25 WBC26 At1g71960 F17M19.11	Arabidopsis thaliana (Mouse-ear cress)	662	WBC26	AT1G71960;
Q84VW5	reviewed	MED32_ARATH	Mediator of RNA polymerase II transcription subunit 32 (Mediator of RNA polymerase II transcription subunit 2)	MED32 MED2 MED29 MED2_1 At1g11760 F25C20.9	Arabidopsis thaliana (Mouse-ear cress)	151	MED2 MED29 MED2_1	AT1G11760;
Q84W66	reviewed	NFYB6_ARATH	Nuclear transcription factor Y subunit B-6 (AtNF-YB-6) (AtNF-YB6) (Protein LEAFY COTYLEDON 1-LIKE)	NFYB6 L1L At5g47670 MNJ7.26	Arabidopsis thaliana (Mouse-ear cress)	234	L1L	AT5G47670;
Q84WB7	reviewed	GINT1_ARATH	Glucosamine inositolphosphorylceramide transferase 1 (EC 2.7.1.227) (Glycosyltransferase family protein 64 protein C5) (GT64 C5)	GINT1 At5g04500 T32M21.100	Arabidopsis thaliana (Mouse-ear cress)	765		AT5G04500;
Q8GX72	reviewed	S403_ARATH	Protein S40-3 (AtS40-3)	S40-3 At4g18980 F13C5.150	Arabidopsis thaliana (Mouse-ear cress)	106		AT4G18980;
Q8GXW1	reviewed	RGL2_ARATH	DELLA protein RGL2 (GRAS family protein 15) (AtGRAS-15) (RGA-like protein 2) (Scarecrow-like protein 19) (AtSCL19)	RGL2 SCL19 At3g03450 T21P5.13	Arabidopsis thaliana (Mouse-ear cress)	547	SCL19	AT3G03450;
Q8GYP5	reviewed	MYB60_ARATH	Transcription factor MYB60 (Myb domain protein 60) (AtMYB60)	MYB60 At1g08810 F22O13.30	Arabidopsis thaliana (Mouse-ear cress)	280		AT1G08810;
Q8GZ52	reviewed	AB30G_ARATH	ABC transporter G family member 30 (ABC transporter ABCG.30) (AtABCG30) (Pleiotropic drug resistance protein 2) (AtPDR2)	ABCG30 PDR2 At4g15230/At4g15220 dl3660w/dl3655w FCAALL.241	Arabidopsis thaliana (Mouse-ear cress)	1400	PDR2	AT4G15230;
Q8GZM7	reviewed	PIF1_ARATH	Transcription factor PIF1 (Basic helix-loop-helix protein 15) (AtbHLH15) (bHLH 15) (Phytochrome-interacting factor 1) (Protein PHYTOCHROME INTERACTING FACTOR 3-LIKE 5) (Transcription factor EN 101) (bHLH transcription factor bHLH015)	PIF1 BHLH15 EN101 PIL5 At2g20180 T2G17.2	Arabidopsis thaliana (Mouse-ear cress)	478	BHLH15 EN101 PIL5	AT2G20180;
Q8H0V5	reviewed	OCP3_ARATH	Protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	OCP3 At5g11270 F2I11.160	Arabidopsis thaliana (Mouse-ear cress)	354		AT5G11270;
Q8H1F2	reviewed	RGS1_ARATH	Regulator of G-protein signaling 1 (AtRGS1)	RGS1 At3g26090 MPE11.27 MPE11.28	Arabidopsis thaliana (Mouse-ear cress)	459		AT3G26090;
Q8H1H9	reviewed	CAOG1_ARATH	Amine oxidase [copper-containing] gamma 1 (AtCuAO1) (AtCuAOgamma1) (Copper amine oxidase 1) (EC 1.4.3.21) (Primary amine oxidase 1)	CuAOgamma1 CuAO1 At1g62810 F23N19.18	Arabidopsis thaliana (Mouse-ear cress)	712	CuAO1	AT1G62810;
Q8H1R0	reviewed	PYL10_ARATH	Abscisic acid receptor PYL10 (ABI1-binding protein 8) (PYR1-like protein 10) (Regulatory components of ABA receptor 4)	PYL10 RCAR4 At4g27920 T13J8.30	Arabidopsis thaliana (Mouse-ear cress)	183	RCAR4	AT4G27920;
Q8L4B2	reviewed	NFYC9_ARATH	Nuclear transcription factor Y subunit C-9 (AtNF-YC-9) (Transcriptional activator HAP5C)	NFYC9 HAP5C At1g08970 F7G19.16	Arabidopsis thaliana (Mouse-ear cress)	231	HAP5C	AT1G08970;
Q8L4M1	reviewed	THOC6_ARATH	THO complex subunit 6 (AtTHO6) (Protein DWD HYPERSENSITIVE TO ABA 1) (WD repeat-containing protein DWA1)	THO6 DWA1 THOC6 At2g19430 F27F23.25	Arabidopsis thaliana (Mouse-ear cress)	367	DWA1 THOC6	AT2G19430;
Q8L5W7	reviewed	PIF6_ARATH	Transcription factor PIF6 (Basic helix-loop-helix protein 132) (AtbHLH132) (bHLH 132) (Phytochrome interacting factor 3-like 2) (Phytochrome-interacting factor 6) (Transcription factor EN 111) (bHLH transcription factor bHLH132)	PIF6 BHLH132 EN111 PIL2 At3g62090 T17J13.50	Arabidopsis thaliana (Mouse-ear cress)	363	BHLH132 EN111 PIL2	AT3G62090;
Q8L7L1	reviewed	SPHK1_ARATH	Sphingosine kinase 1 (EC 2.7.1.91)	SPHK1 At4g21540 F18E5.160	Arabidopsis thaliana (Mouse-ear cress)	485		AT4G21540;
Q8L840	reviewed	RQL4A_ARATH	ATP-dependent DNA helicase Q-like 4A (EC 5.6.2.4) (DNA 3'-5' helicase RecQ4A) (RecQ-like protein 4A) (AtRecQ4A) (AtRecQl4A) (SGS1-like protein) (AtSGS1)	RECQL4A RECQ4A RQL4A SGS1 At1g10930 T19D16.15	Arabidopsis thaliana (Mouse-ear cress)	1188	RECQ4A RQL4A SGS1	AT1G10930;
Q8L866	reviewed	CUAOZ_ARATH	Amine oxidase [copper-containing] zeta, peroxisomal (AtCuAO1) (AtCuAO3) (AtCuAOzeta) (Copper amine oxidase 3) (EC 1.4.3.21)	CuAOzeta CuAO1 CuAO3 At2g42490 F14N22.1 MHK10.21	Arabidopsis thaliana (Mouse-ear cress)	776	CuAO1 CuAO3	AT2G42490;
Q8L8T7	reviewed	COR27_ARATH	Cold-regulated protein 27	COR27 At5g42900 MBD2.9	Arabidopsis thaliana (Mouse-ear cress)	246		AT5G42900;
Q8L983	reviewed	COR28_ARATH	Cold-regulated protein 28	COR28 At4g33980 F17I5.170	Arabidopsis thaliana (Mouse-ear cress)	218		AT4G33980;
Q8LD98	reviewed	NHL6_ARATH	NDR1/HIN1-like protein 6	NHL6 At1g65690 F1E22.7	Arabidopsis thaliana (Mouse-ear cress)	252		AT1G65690;
Q8LDQ4	reviewed	TAP46_ARATH	PP2A regulatory subunit TAP46 (2A phosphatase-associated protein of 46 kDa)	TAP46 At5g53000 MNB8.6	Arabidopsis thaliana (Mouse-ear cress)	405		AT5G53000;
Q8LFX7	reviewed	BDG1_ARATH	Probable lysophospholipase BODYGUARD 1 (AtBDG1) (EC 3.1.1.-) (Protein 9-cis epoxycarotenoid dioxygenase defective 1) (Protein COOL BREATH 5)	BDG1 BDG CB5 CED1 At1g64670 F1N19.24	Arabidopsis thaliana (Mouse-ear cress)	469	BDG CB5 CED1	AT1G64670;
Q8LGA5	reviewed	ATL31_ARATH	E3 ubiquitin-protein ligase ATL31 (EC 2.3.2.27) (Protein CARBON/NITROGEN INSENSITIVE 1) (Protein SUPER SURVIVAL 1) (RING-H2 finger protein ATL31) (RING-type E3 ubiquitin transferase ATL31)	ATL31 CNI1 SSV1 At5g27420 F21A20.130	Arabidopsis thaliana (Mouse-ear cress)	368	CNI1 SSV1	AT5G27420;
Q8LGH4	reviewed	CUL4_ARATH	Cullin-4 (AtCUL4)	CUL4 At5g46210 MDE13.3	Arabidopsis thaliana (Mouse-ear cress)	792		AT5G46210;
Q8LGS1	reviewed	MARD1_ARATH	Protein MARD1 (FCS-Like Zinc finger 9) (Mediator of ABA-regulated dormancy1) (Senescence-associated protein SAG102)	MARD1 DUF581-19 FLZ9 SAG102 At3g63210 F16M2.6	Arabidopsis thaliana (Mouse-ear cress)	263	DUF581-19 FLZ9 SAG102	AT3G63210;
Q8RWC9	reviewed	CIPK1_ARATH	CBL-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (SNF1-related kinase 3.16) (SOS2-like protein kinase PKS13)	CIPK1 PKS13 SnRK3.16 At3g17510 MKP6.6	Arabidopsis thaliana (Mouse-ear cress)	444	PKS13 SnRK3.16	AT3G17510;
Q8RWR1	reviewed	JMJ30_ARATH	Lysine-specific demethylase JMJ30 (AtJMJ30) (EC 1.14.11.27) (EC 1.14.11.68) (EC 1.14.11.69) (JmjC domain-containing protein 30) (Jumonji domain-containing protein 5) (AtJMJD5) ([histone H3]-trimethyl-L-lysine(36) monodemethylase JMJ30)	JMJ30 JMJD5 At3g20810 MOE17.12	Arabidopsis thaliana (Mouse-ear cress)	429	JMJD5	AT3G20810;
Q8RWS1	reviewed	ORS1_ARATH	Protein ORGAN SIZE RELATED 1	OSR1 At2g41230 F13H10.22	Arabidopsis thaliana (Mouse-ear cress)	88		AT2G41230;
Q8RXD3	reviewed	AIP2_ARATH	E3 ubiquitin-protein ligase AIP2 (EC 2.3.2.27) (ABI3-interacting protein 2) (RING-type E3 ubiquitin transferase AIP2)	AIP2 At5g20910 F22D1.80	Arabidopsis thaliana (Mouse-ear cress)	310		AT5G20910;
Q8RXG3	reviewed	M2K5_ARATH	Mitogen-activated protein kinase kinase 5 (AtMAP2Kalpha) (AtMEK5) (AtMKK5) (MAP kinase kinase 5) (EC 2.7.12.2)	MKK5 MEK5 At3g21220 MXL8.8	Arabidopsis thaliana (Mouse-ear cress)	348	MEK5	AT3G21220;
Q8RXN0	reviewed	AB11G_ARATH	ABC transporter G family member 11 (ABC transporter ABCG.11) (AtABCG11) (Protein CUTICULAR DEFECT AND ORGAN FUSION 1) (Protein DESPERADO) (Protein PERMEABLE LEAVES 1) (White-brown complex homolog protein 11) (AtWBC11)	ABCG11 COF1 DSO PEL1 WBC11 At1g17840 F2H15.7	Arabidopsis thaliana (Mouse-ear cress)	703	COF1 DSO PEL1 WBC11	AT1G17840;
Q8S8E3	reviewed	PYL6_ARATH	Abscisic acid receptor PYL6 (ABI1-binding protein 5) (PYR1-like protein 6) (Regulatory components of ABA receptor 9)	PYL6 ABIP5 RCAR9 At2g40330 T3G21 T7M7.15	Arabidopsis thaliana (Mouse-ear cress)	215	ABIP5 RCAR9	AT2G40330;
Q8VY15	reviewed	RBM25_ARATH	RNA-binding motif protein 25	RBM25 At1g60200 T13D8.10 T13D8.9	Arabidopsis thaliana (Mouse-ear cress)	899		AT1G60200;
Q8VZ56	reviewed	AMY1_ARATH	Alpha-amylase 1 (AtAMY1) (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)	AMY1 At4g25000 F13M23.140	Arabidopsis thaliana (Mouse-ear cress)	423		AT4G25000;
Q8VZS3	reviewed	HHO2_ARATH	Transcription factor HHO2 (MYB-domain transcription factor HHO2) (Protein HRS1 HOMOLOG 2)	HHO2 At1g68670 F24J5.9	Arabidopsis thaliana (Mouse-ear cress)	354		AT1G68670;
