Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q8H1R0	reviewed	PYL10_ARATH	Abscisic acid receptor PYL10 (ABI1-binding protein 8) (PYR1-like protein 10) (Regulatory components of ABA receptor 4)	PYL10 RCAR4 At4g27920 T13J8.30	Arabidopsis thaliana (Mouse-ear cress)	183	RCAR4	AT4G27920;
Q8L4B2	reviewed	NFYC9_ARATH	Nuclear transcription factor Y subunit C-9 (AtNF-YC-9) (Transcriptional activator HAP5C)	NFYC9 HAP5C At1g08970 F7G19.16	Arabidopsis thaliana (Mouse-ear cress)	231	HAP5C	AT1G08970;
Q8L4M1	reviewed	THOC6_ARATH	THO complex subunit 6 (AtTHO6) (Protein DWD HYPERSENSITIVE TO ABA 1) (WD repeat-containing protein DWA1)	THO6 DWA1 THOC6 At2g19430 F27F23.25	Arabidopsis thaliana (Mouse-ear cress)	367	DWA1 THOC6	AT2G19430;
Q8L7L1	reviewed	SPHK1_ARATH	Sphingosine kinase 1 (EC 2.7.1.91)	SPHK1 At4g21540 F18E5.160	Arabidopsis thaliana (Mouse-ear cress)	485		AT4G21540;
Q8L840	reviewed	RQL4A_ARATH	ATP-dependent DNA helicase Q-like 4A (EC 5.6.2.4) (DNA 3'-5' helicase RecQ4A) (RecQ-like protein 4A) (AtRecQ4A) (AtRecQl4A) (SGS1-like protein) (AtSGS1)	RECQL4A RECQ4A RQL4A SGS1 At1g10930 T19D16.15	Arabidopsis thaliana (Mouse-ear cress)	1188	RECQ4A RQL4A SGS1	AT1G10930;
Q8LD98	reviewed	NHL6_ARATH	NDR1/HIN1-like protein 6	NHL6 At1g65690 F1E22.7	Arabidopsis thaliana (Mouse-ear cress)	252		AT1G65690;
Q8LGH4	reviewed	CUL4_ARATH	Cullin-4 (AtCUL4)	CUL4 At5g46210 MDE13.3	Arabidopsis thaliana (Mouse-ear cress)	792		AT5G46210;
Q8RWR1	reviewed	JMJ30_ARATH	Lysine-specific demethylase JMJ30 (AtJMJ30) (EC 1.14.11.27) (EC 1.14.11.68) (EC 1.14.11.69) (JmjC domain-containing protein 30) (Jumonji domain-containing protein 5) (AtJMJD5) ([histone H3]-trimethyl-L-lysine(36) monodemethylase JMJ30)	JMJ30 JMJD5 At3g20810 MOE17.12	Arabidopsis thaliana (Mouse-ear cress)	429	JMJD5	AT3G20810;
Q8RWS1	reviewed	ORS1_ARATH	Protein ORGAN SIZE RELATED 1	OSR1 At2g41230 F13H10.22	Arabidopsis thaliana (Mouse-ear cress)	88		AT2G41230;
Q8RXD3	reviewed	AIP2_ARATH	E3 ubiquitin-protein ligase AIP2 (EC 2.3.2.27) (ABI3-interacting protein 2) (RING-type E3 ubiquitin transferase AIP2)	AIP2 At5g20910 F22D1.80	Arabidopsis thaliana (Mouse-ear cress)	310		AT5G20910;
Q8RXG3	reviewed	M2K5_ARATH	Mitogen-activated protein kinase kinase 5 (AtMAP2Kalpha) (AtMEK5) (AtMKK5) (MAP kinase kinase 5) (EC 2.7.12.2)	MKK5 MEK5 At3g21220 MXL8.8	Arabidopsis thaliana (Mouse-ear cress)	348	MEK5	AT3G21220;
Q8S8E3	reviewed	PYL6_ARATH	Abscisic acid receptor PYL6 (ABI1-binding protein 5) (PYR1-like protein 6) (Regulatory components of ABA receptor 9)	PYL6 ABIP5 RCAR9 At2g40330 T3G21 T7M7.15	Arabidopsis thaliana (Mouse-ear cress)	215	ABIP5 RCAR9	AT2G40330;
Q8VY15	reviewed	RBM25_ARATH	RNA-binding motif protein 25	RBM25 At1g60200 T13D8.10 T13D8.9	Arabidopsis thaliana (Mouse-ear cress)	899		AT1G60200;
Q8VZS8	reviewed	PYL1_ARATH	Abscisic acid receptor PYL1 (ABI1-binding protein 6) (PYR1-like protein 1) (Regulatory components of ABA receptor 9)	PYL1 RCAR12 At5g46790 MZA15.21	Arabidopsis thaliana (Mouse-ear cress)	221	RCAR12	AT5G46790;
Q940H6	reviewed	SRK2E_ARATH	Serine/threonine-protein kinase SRK2E (EC 2.7.11.1) (Protein OPEN STOMATA 1) (SNF1-related kinase 2.6) (SnRK2.6) (Serine/threonine-protein kinase OST1)	SRK2E OST1 SNRK2.6 At4g33950 F17I5.140	Arabidopsis thaliana (Mouse-ear cress)	362	OST1 SNRK2.6	AT4G33950;
Q940T5	reviewed	RDUF2_ARATH	E3 ubiquitin-protein ligase RDUF2 (EC 2.3.2.27) (RING and DUF1117 domain-containing protein 2) (AtRDUF2) (RING-type E3 ubiquitin transferase RDUF2)	DURF2 At5g59550 F2O15.22	Arabidopsis thaliana (Mouse-ear cress)	407		AT5G59550;
Q946Y7	reviewed	SYP61_ARATH	Syntaxin-61 (AtSYP61) (Osmotic stress-sensitive mutant 1) (Protein SYNTAXIN OF PLANTS 61)	SYP61 OSM1 At1g28490 F3M18.7	Arabidopsis thaliana (Mouse-ear cress)	245	OSM1	AT1G28490;
Q94AK4	reviewed	RZF1_ARATH	E3 ubiquitin-protein ligase RZF1 (EC 2.3.2.27) (RING-H2 zinc finger protein 1) (AtRZF1)	RZF1 At3g56580 T5P19.230	Arabidopsis thaliana (Mouse-ear cress)	320		AT3G56580;
Q94BN0	reviewed	BT2_ARATH	BTB/POZ and TAZ domain-containing protein 2 (BTB and TAZ domain protein 2)	BT2 At3g48360 T29H11.120	Arabidopsis thaliana (Mouse-ear cress)	364		AT3G48360;
Q94BQ3	reviewed	ASG2_ARATH	Protein ALTERED SEED GERMINATION 2	ASG2 At5g10940 T30N20.210	Arabidopsis thaliana (Mouse-ear cress)	757		AT5G10940;
Q94C26	reviewed	PCC1_ARATH	Cysteine-rich and transmembrane domain-containing protein PCC1 (Protein PATHOGEN AND CIRCADIAN CONTROLLED 1)	PCC1 At3g22231 MKA23	Arabidopsis thaliana (Mouse-ear cress)	81		AT3G22231;
Q94IB9	reviewed	ACER_ARATH	Alkaline ceramidase (AlkCDase) (Alkaline CDase) (AtACER) (EC 3.5.1.-) (Acyl-CoA independent ceramide synthase 1) (AtCES1) (Alkaline ceramidase YPC1) (AtYPC1) (Alkaline dihydroceramidase ACER) (Alkaline phytoceramidase) (aPHC)	ACER CES1 YPC1 At4g22330 T10I14.160	Arabidopsis thaliana (Mouse-ear cress)	255	CES1 YPC1	AT4G22330;
Q94JL3	reviewed	BH112_ARATH	Transcription factor bHLH112 (Basic helix-loop-helix protein 112) (AtbHLH112) (bHLH 112) (Transcription factor EN 64) (bHLH transcription factor bHLH112)	BHLH112 EN64 At1g61660 T13M11.1	Arabidopsis thaliana (Mouse-ear cress)	393	EN64	AT1G61660;
Q94K80	reviewed	LRP1C_ARATH	La-related protein 1C (AtLARP1c)	LARP1C At4g35890 T19K4.20	Arabidopsis thaliana (Mouse-ear cress)	523		AT4G35890;
Q96318	reviewed	CRU3_ARATH	12S seed storage protein CRC (Cruciferin 3) (AtCRU3) (Cruciferin C) (Legumin-type globulin Cruciferin1) (Legumin-type globulin storage protein CRU1) [Cleaved into: 12S seed storage protein CRC alpha chain (12S seed storage protein CRC acidic chain); 12S seed storage protein CRC beta chain (12S seed storage protein CRC basic chain)]	CRC CRU1 CRU3 At4g28520 F20O9.210	Arabidopsis thaliana (Mouse-ear cress)	524	CRU1 CRU3	AT4G28520;
Q9ASS2	reviewed	FREE1_ARATH	Protein FREE1 (FYVE domain protein required for endosomal sorting 1) (FYVE domain-containing protein 1)	FREE1 FYVE1 At1g20110 T20H2.10	Arabidopsis thaliana (Mouse-ear cress)	601	FYVE1	AT1G20110;
Q9ASW3	reviewed	IQD21_ARATH	Protein IQ-DOMAIN 21 (AtIQD21) (Protein GROWTH CONTROLLED BY ABSCISIC ACID 2) (Protein GUARD CELL ASSOCIATED 2)	IQD21 GCA2 At3g49260 F2K15.120	Arabidopsis thaliana (Mouse-ear cress)	471	GCA2	AT3G49260;
Q9C4Z6	reviewed	GPLPB_ARATH	Small ribosomal subunit protein RACK1y (Guanine nucleotide-binding protein subunit beta-like protein B) (Receptor for activated C kinase 1B)	RACK1B At1g48630 F11I4.18 F9P7.2	Arabidopsis thaliana (Mouse-ear cress)	326		AT1G48630;
Q9C5C2	reviewed	BGL37_ARATH	Myrosinase 2 (EC 3.2.1.147) (Beta-glucosidase 37) (AtBGLU37) (Sinigrinase 2) (Thioglucosidase 2)	TGG2 BGLU37 At5g25980 T1N24.18	Arabidopsis thaliana (Mouse-ear cress)	547	BGLU37	AT5G25980;
Q9C5Q2	reviewed	AI5L3_ARATH	ABSCISIC ACID-INSENSITIVE 5-like protein 3 (Dc3 promoter-binding factor 4) (AtDPBF4) (Protein ENHANCED EM LEVEL) (bZIP transcription factor 12) (AtbZIP12)	DPBF4 BZIP12 EEL At2g41070 T3K9.16	Arabidopsis thaliana (Mouse-ear cress)	262	BZIP12 EEL	AT2G41070;
Q9C5U1	reviewed	AHK3_ARATH	Histidine kinase 3 (EC 2.7.13.3) (Arabidopsis histidine kinase 3) (AtHK3) (Protein AUTHENTIC HIS-KINASE 3) (Protein ORESARA 12)	AHK3 ORE12 At1g27320 F17L21.11	Arabidopsis thaliana (Mouse-ear cress)	1036	ORE12	AT1G27320;
Q9C5U2	reviewed	AHK2_ARATH	Histidine kinase 2 (EC 2.7.13.3) (Arabidopsis histidine kinase 2) (AtHK2) (Protein AUTHENTIC HIS-KINASE 2)	AHK2 At5g35750 MXH1.16	Arabidopsis thaliana (Mouse-ear cress)	1176		AT5G35750;
Q9C5X4	reviewed	ATX1_ARATH	Histone H3-lysine(4) N-trimethyltransferase ATX1 (EC 2.1.1.354) (Protein SET DOMAIN GROUP 27) (Protein-lysine N-trimethyltransferase ATX1-SoloSET) (EC 2.1.1.-) (Trithorax-homolog protein 1) (TRX-homolog protein 1)	ATX1 SDG27 SET27 TRX1 At2g31650 T9H9.17	Arabidopsis thaliana (Mouse-ear cress)	1062	SDG27 SET27 TRX1	AT2G31650;
Q9C5Z2	reviewed	EIF3H_ARATH	Eukaryotic translation initiation factor 3 subunit H (eIF3h) (Eukaryotic translation initiation factor 3 subunit 3) (eIF-3-gamma) (eIF3 p38 subunit)	TIF3H1 At1g10840 T16B5.2	Arabidopsis thaliana (Mouse-ear cress)	337		AT1G10840;
Q9C690	reviewed	BH122_ARATH	Transcription factor bHLH122 (Basic helix-loop-helix protein 122) (AtbHLH122) (bHLH 122) (Transcription factor EN 70) (bHLH transcription factor bHLH122)	BHLH122 EN70 At1g51140 F23H24.3	Arabidopsis thaliana (Mouse-ear cress)	379	EN70	AT1G51140;
Q9C778	reviewed	ELP4_ARATH	Elongator complex protein 4 (AtELP4) (Elongator component 4) (Protein ELONGATA 1)	ELP4 ELO1 At3g11220 F11B9.14	Arabidopsis thaliana (Mouse-ear cress)	355	ELO1	AT3G11220;
Q9C8E6	reviewed	PMI1_ARATH	Protein PLASTID MOVEMENT IMPAIRED 1	PMI1 At1g42550 F8D11.1 T8D8.2	Arabidopsis thaliana (Mouse-ear cress)	843		AT1G42550;
Q9C8I6	reviewed	IOS1_ARATH	LRR receptor-like serine/threonine-protein kinase IOS1 (EC 2.7.11.-) (Protein IMPAIRED OOMYCETE SUSCEPTIBILITY 1)	IOS1 At1g51800 F19C24.3	Arabidopsis thaliana (Mouse-ear cress)	894		AT1G51800;
Q9C9Z9	reviewed	ELD1_ARATH	Glycosyltransferase-like KOBITO 1 (EC 2.4.1.-) (Protein ABA INSENSITIVE 8) (Protein ELONGATION DEFECTIVE 1)	ELD1 ABI8 KOB1 At3g08550 F17O14.2	Arabidopsis thaliana (Mouse-ear cress)	533	ABI8 KOB1	AT3G08550;
Q9CAJ0	reviewed	P2C16_ARATH	Protein phosphatase 2C 16 (AtPP2C16) (EC 3.1.3.16) (AtP2C-HA) (Protein HYPERSENSITIVE TO ABA 1) (Protein phosphatase 2C HAB1) (PP2C HAB1)	HAB1 P2C-HA At1g72770 F28P22.4	Arabidopsis thaliana (Mouse-ear cress)	511	P2C-HA	AT1G72770;
Q9FDW1	reviewed	MYB44_ARATH	Transcription factor MYB44 (Myb-related protein 44) (AtMYB44) (Myb-related protein R1) (AtMYBR1)	MYB44 MYBR1 At5g67300 K8K14.2	Arabidopsis thaliana (Mouse-ear cress)	305	MYBR1	AT5G67300;
Q9FE22	reviewed	HFR1_ARATH	Transcription factor HFR1 (Basic helix-loop-helix protein 26) (AtbHLH26) (bHLH 26) (Protein LONG HYPOCOTYL IN FAR-RED 1) (Protein REDUCED PHYTOCHROME SIGNALING) (Reduced sensitivity to far-red light) (Transcription factor EN 68) (bHLH transcription factor bHLH026)	HFR1 BHLH26 EN68 FBI1 REP1 RSF1 At1g02340 T6A9.4 T6A9_13	Arabidopsis thaliana (Mouse-ear cress)	292	BHLH26 EN68 FBI1 REP1 RSF1	AT1G02340;
Q9FGM1	reviewed	PYL8_ARATH	Abscisic acid receptor PYL8 (ABI1-binding protein 1) (PYR1-like protein 8) (Regulatory components of ABA receptor 3)	PYL8 ABIP1 RCAR3 At5g53160 MFH8.10	Arabidopsis thaliana (Mouse-ear cress)	188	ABIP1 RCAR3	AT5G53160;
Q9FGW9	reviewed	GTE10_ARATH	Transcription factor GTE10 (Bromodomain-containing protein GTE10) (Nuclear protein X1) (Protein GLOBAL TRANSCRIPTION FACTOR GROUP E10)	GTE10 NPX1 At5g63320/At5g63330 K9H21.2/K9H21.3	Arabidopsis thaliana (Mouse-ear cress)	1061	NPX1	AT5G63320;
Q9FHP6	reviewed	CAR1_ARATH	Protein C2-DOMAIN ABA-RELATED 1	CAR1 At5g37740 K12B20.22	Arabidopsis thaliana (Mouse-ear cress)	168		AT5G37740;
Q9FIA0	reviewed	U76C2_ARATH	UDP-glycosyltransferase 76C2 (EC 2.4.1.-) (Cytokinin-N-glucosyltransferase 2)	UGT76C2 At5g05860 MJJ3.28	Arabidopsis thaliana (Mouse-ear cress)	450		AT5G05860;
Q9FJ49	reviewed	PYL12_ARATH	Abscisic acid receptor PYL12 (PYR1-like protein 12) (Regulatory components of ABA receptor 6)	PYL12 RCAR6 At5g45870 K15I22.7	Arabidopsis thaliana (Mouse-ear cress)	159	RCAR6	AT5G45870;
Q9FJ50	reviewed	PYL11_ARATH	Abscisic acid receptor PYL11 (PYR1-like protein 11) (Regulatory components of ABA receptor 5)	PYL11 RCAR5 At5g45860 K15I22.6	Arabidopsis thaliana (Mouse-ear cress)	161	RCAR5	AT5G45860;
Q9FJG9	reviewed	RUG3_ARATH	RCC1 domain-containing protein RUG3, mitochondrial (RCC1/UVR8/GEF-like protein 3, mitochondrial)	RUG3 At5g60870 MAE1.11	Arabidopsis thaliana (Mouse-ear cress)	445		AT5G60870;
Q9FLB1	reviewed	PYL5_ARATH	Abscisic acid receptor PYL5 (ABI1-binding protein 3) (PYR1-like protein 5) (Regulatory components of ABA receptor 8)	PYL5 ABIP3 RCAR8 At5g05440 K18I23.25	Arabidopsis thaliana (Mouse-ear cress)	203	ABIP3 RCAR8	AT5G05440;
Q9FMV5	reviewed	NFYC4_ARATH	Nuclear transcription factor Y subunit C-4 (AtNF-YC-4)	NFYC4 At5g63470 MLE2.10	Arabidopsis thaliana (Mouse-ear cress)	250		AT5G63470;
Q9FNA4	reviewed	ELP1_ARATH	Elongator complex protein 1 (AtELP1) (Elongator component 1) (Protein ABA-OVERLY SENSITIVE 1) (Protein ELONGATA 2)	ELP1 ABO1 ELO2 At5g13680 MSH12.15	Arabidopsis thaliana (Mouse-ear cress)	1319	ABO1 ELO2	AT5G13680;
Q9FNN6	reviewed	SRM1_ARATH	Transcription factor SRM1 (Myb-related protein SRM1) (Protein SALT-RELATED MYB 1)	SRM1 At5g08520	Arabidopsis thaliana (Mouse-ear cress)	298		AT5G08520;
Q9FPR3	reviewed	EDR1_ARATH	Serine/threonine-protein kinase EDR1 (EC 2.7.11.1) (MAPKK kinase EDR1) (Protein ENHANCED DISEASE RESISTANCE 1) (AtEDR1) (Serine/threonine/tyrosine-protein kinase 10)	EDR1 STY10 At1g08720 F22O13.20	Arabidopsis thaliana (Mouse-ear cress)	933	STY10	AT1G08720;
Q9FRL5	reviewed	ZHD5_ARATH	Zinc-finger homeodomain protein 5 (AtZHD5) (Homeobox protein 33) (AtHB-33)	ZHD5 HB33 At1g75240 F22H5.4	Arabidopsis thaliana (Mouse-ear cress)	309	HB33	AT1G75240;
Q9FUR2	reviewed	IP5P2_ARATH	Type I inositol polyphosphate 5-phosphatase 2 (At5PTase2) (EC 3.1.3.56)	IP5P2 5P2 At4g18010 T6K21.190	Arabidopsis thaliana (Mouse-ear cress)	646	5P2	AT4G18010;
Q9FY48	reviewed	KEG_ARATH	E3 ubiquitin-protein ligase KEG (EC 2.3.2.27) (EC 2.7.11.1) (Protein KEEP ON GOING) (RING finger protein KEG) (RING-type E3 ubiquitin transferase KEG)	KEG At5g13530 T6I14.60 T6I14.70	Arabidopsis thaliana (Mouse-ear cress)	1625		AT5G13530;
Q9FY94	reviewed	SWT15_ARATH	Bidirectional sugar transporter SWEET15 (AtSWEET15) (Protein SUGARS WILL EVENTUALLY BE EXPORTED TRANSPORTERS 15) (Senescence-associated protein 29)	SWEET15 SAG29 At5g13170 T19L5.130	Arabidopsis thaliana (Mouse-ear cress)	292	SAG29	AT5G13170;
Q9LD83	reviewed	SLAC1_ARATH	Guard cell S-type anion channel SLAC1 (Protein CARBON DIOXIDE INSENSITIVE 3) (Protein OZONE-SENSITIVE 1) (Protein RADICAL-INDUCED CELL DEATH 3) (Protein SLOW ANION CHANNEL-ASSOCIATED 1)	SLAC1 CDI3 OZS1 RCD3 At1g12480 F5O11.23 T12C24.3	Arabidopsis thaliana (Mouse-ear cress)	556	CDI3 OZS1 RCD3	AT1G12480;
Q9LES2	reviewed	UBA2A_ARATH	UBP1-associated protein 2A (UBP1-interacting protein 2a)	UBA2A At3g56860 T8M16.190	Arabidopsis thaliana (Mouse-ear cress)	478		AT3G56860;
Q9LNP9	reviewed	P2C07_ARATH	Protein phosphatase 2C 7 (AtPP2C07) (EC 3.1.3.16) (Protein HYPERSENSITIVE TO ABA 2) (Protein phosphatase 2C HAB2) (PP2C HAB2)	HAB2 At1g17550 F1L3.32	Arabidopsis thaliana (Mouse-ear cress)	511		AT1G17550;
Q9LP65	reviewed	CAR5_ARATH	Protein C2-DOMAIN ABA-RELATED 5	CAR5 At1g48590 T1N15.21	Arabidopsis thaliana (Mouse-ear cress)	200		AT1G48590;
Q9LR47	reviewed	IP5P6_ARATH	Type IV inositol polyphosphate 5-phosphatase 6 (At5PTase6) (EC 3.1.3.36) (EC 3.1.3.86) (Protein COTYLEDON VASCULAR PATTERN 2)	IP5P6 CVP2 At1g05470 T25N20.12	Arabidopsis thaliana (Mouse-ear cress)	617	CVP2	AT1G05470;
Q9LSE2	reviewed	ICE1_ARATH	Transcription factor ICE1 (Basic helix-loop-helix protein 116) (AtbHLH116) (bHLH 116) (Inducer of CBF expression 1) (Transcription factor EN 45) (Transcription factor SCREAM) (bHLH transcription factor bHLH116)	SCRM BHLH116 EN45 ICE1 At3g26744 MDJ14.1 MLJ15.14	Arabidopsis thaliana (Mouse-ear cress)	494	BHLH116 EN45 ICE1	AT3G26744;
Q9LTB8	reviewed	CNBL9_ARATH	Calcineurin B-like protein 9	CBL9 At5g47100 K14A3.5	Arabidopsis thaliana (Mouse-ear cress)	213		AT5G47100;
Q9LU44	reviewed	SF1_ARATH	Splicing factor-like protein 1 (AtSF1) (SF1 homolog protein)	SF1 At5g51300 MWD22.25	Arabidopsis thaliana (Mouse-ear cress)	804		AT5G51300;
Q9LUT0	reviewed	CARK1_ARATH	Receptor-like cytoplasmic kinase 1 (EC 2.7.11.1)	CARK1 At3g17410 MGD8.25	Arabidopsis thaliana (Mouse-ear cress)	364		AT3G17410;
Q9LV28	reviewed	GPLPC_ARATH	Small ribosomal subunit protein RACK1x (Guanine nucleotide-binding protein subunit beta-like protein C) (Receptor for activated C kinase 1C)	RACK1C At3g18130 MRC8.11	Arabidopsis thaliana (Mouse-ear cress)	326		AT3G18130;
Q9LVH4	reviewed	CAR4_ARATH	Protein C2-DOMAIN ABA-RELATED 4 (C2 domain-containing protein) (AtC2) (GTPase activating protein 1) (AtGAP1)	CAR4 C2 GAP1 At3g17980 MEB5.18	Arabidopsis thaliana (Mouse-ear cress)	177	C2 GAP1	AT3G17980;
Q9LY62	reviewed	GMT1_ARATH	Glycosylinositol phosphorylceramide mannosyl transferase 1 (GIPC mannosyl-transferase 1) (EC 2.4.1.-) (Glycosyltransferase family 64 protein C4) (GT64 C4) (Protein ECTOPICALLY PARTING CELLS 1) (AtEPC1)	GMT1 EPC1 At3g55830 F27K19.10	Arabidopsis thaliana (Mouse-ear cress)	334	EPC1	AT3G55830;
Q9LY87	reviewed	RGLG2_ARATH	E3 ubiquitin-protein ligase RGLG2 (EC 2.3.2.27) (RING domain ligase 2)	RGLG2 At5g14420 F18O22.210	Arabidopsis thaliana (Mouse-ear cress)	468		AT5G14420;
Q9M020	reviewed	LRK63_ARATH	Lectin-domain containing receptor kinase VI.3 (LecRK-VI.3) (EC 2.7.11.1) (Lectin receptor kinase A4.2)	LECRK63 LECRKA4.2 At5g01550 F7A7.70	Arabidopsis thaliana (Mouse-ear cress)	688	LECRKA4.2	AT5G01550;
Q9M021	reviewed	LRK62_ARATH	L-type lectin-domain containing receptor kinase VI.2 (LecRK-VI.2) (EC 2.7.11.1) (Lectin receptor kinase A4.1)	LECRK62 LECRKA4.1 At5g01540 F7A7.60	Arabidopsis thaliana (Mouse-ear cress)	682	LECRKA4.1	AT5G01540;
Q9M7Q2	reviewed	AI5L7_ARATH	ABSCISIC ACID-INSENSITIVE 5-like protein 7 (ABA-responsive element-binding protein 2) (Abscisic acid responsive elements-binding factor 4) (ABRE-binding factor 4) (bZIP transcription factor 38) (AtbZIP38)	ABF4 AREB2 BZIP38 At3g19290 MVI11.7	Arabidopsis thaliana (Mouse-ear cress)	431	AREB2 BZIP38	AT3G19290;
Q9M7Q3	reviewed	AI5L6_ARATH	ABSCISIC ACID-INSENSITIVE 5-like protein 6 (Abscisic acid responsive elements-binding factor 3) (ABRE-binding factor 3) (Dc3 promoter-binding factor 5) (AtDPBF5) (bZIP transcription factor 37) (AtbZIP37)	ABF3 BZIP37 DPBF5 At4g34000/At4g34010 F17I5.190/F17I5.200 F28A23.230	Arabidopsis thaliana (Mouse-ear cress)	454	BZIP37 DPBF5	AT4G34000;
Q9M7Q4	reviewed	AI5L5_ARATH	ABSCISIC ACID-INSENSITIVE 5-like protein 5 (ABA-responsive element-binding protein 1) (Abscisic acid responsive elements-binding factor 2) (ABRE-binding factor 2) (bZIP transcription factor 36) (AtbZIP36)	ABF2 AREB1 BZIP36 At1g45249 T2P3	Arabidopsis thaliana (Mouse-ear cress)	416	AREB1 BZIP36	AT1G45249;
Q9M8W7	reviewed	GLR11_ARATH	Glutamate receptor 1.1 (AtGLR1) (Ligand-gated ion channel 1.1)	GLR1.1 GLR1 At3g04110 T6K12.27	Arabidopsis thaliana (Mouse-ear cress)	808	GLR1	AT3G04110;
Q9M9E1	reviewed	AB40G_ARATH	ABC transporter G family member 40 (ABC transporter ABCG.40) (AtABCG40) (Pleiotropic drug resistance protein 12)	ABCG40 PDR12 PDR9 At1g15520 T16N11.3	Arabidopsis thaliana (Mouse-ear cress)	1423	PDR12 PDR9	AT1G15520;
Q9M9V8	reviewed	CDPKA_ARATH	Calcium-dependent protein kinase 10 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK1) (AtCDPK1)	CPK10 CDPK1 At1g18890 F6A14.1	Arabidopsis thaliana (Mouse-ear cress)	545	CDPK1	AT1G18890;
Q9S764	reviewed	CAR6_ARATH	Protein C2-DOMAIN ABA-RELATED 6 (Protein ENHANCED BENDING 1)	CAR6 EHB1 At1g70800 F15H11.5 F5A18.2	Arabidopsis thaliana (Mouse-ear cress)	174	EHB1	AT1G70800;
Q9S7J7	reviewed	CB22_ARATH	Chlorophyll a-b binding protein 2.2, chloroplastic (Photosystem II light harvesting complex gene 2.2) (Protein LIGHT-HARVESTING CHLOROPHYLL B-BINDING 2.2)	LHCB2.2 At2g05070 F1O13.20	Arabidopsis thaliana (Mouse-ear cress)	265		AT2G05070;
Q9S7J9	reviewed	CAR9_ARATH	Protein C2-DOMAIN ABA-RELATED 9	CAR9 At1g70790 F15H11.4 F5A18.3	Arabidopsis thaliana (Mouse-ear cress)	185		AT1G70790;
Q9SCZ4	reviewed	FERON_ARATH	Receptor-like protein kinase FERONIA (EC 2.7.11.1) (Protein SIRENE)	FER AAK1 SIR SRN At3g51550 F26O13.190	Arabidopsis thaliana (Mouse-ear cress)	895	AAK1 SIR SRN	AT3G51550;
Q9SE50	reviewed	BGL18_ARATH	Beta-D-glucopyranosyl abscisate beta-glucosidase (EC 3.2.1.175) (Beta-glucosidase 1) (AtBG1) (Beta-glucosidase 18) (AtBGLU18) (Beta-glucosidase homolog 1)	BGLU18 BG1 BGL1 At1g52400 F19K6.15	Arabidopsis thaliana (Mouse-ear cress)	528	BG1 BGL1	AT1G52400;
Q9SFD8	reviewed	NFYB9_ARATH	Nuclear transcription factor Y subunit B-9 (AtNF-YB-9) (Protein LEAFY COTYLEDON 1)	NFYB9 LEC1 At1g21970 T26F17.20	Arabidopsis thaliana (Mouse-ear cress)	238	LEC1	AT1G21970;
Q9SHR7	reviewed	CB21_ARATH	Chlorophyll a-b binding protein 2.1, chloroplastic (Photosystem II light harvesting complex gene 2.1) (Protein LIGHT-HARVESTING CHLOROPHYLL B-BINDING 2.1)	LHCB2.1 LHCB2.3 At2g05100 F15L11.2	Arabidopsis thaliana (Mouse-ear cress)	265	LHCB2.3	AT2G05100;
Q9SIU2	reviewed	NCBP1_ARATH	Nuclear cap-binding protein subunit 1 (80 kDa nuclear cap-binding protein) (AtCBP80) (NCBP 80 kDa subunit) (Abscisic acid-hypersensitive protein 1) (ABA-hypersensitive protein 1) (Protein ENSALADA)	ABH1 CBP80 ENS At2g13540 T10F5.8	Arabidopsis thaliana (Mouse-ear cress)	848	CBP80 ENS	AT2G13540;
Q9SJN0	reviewed	ABI5_ARATH	Protein ABSCISIC ACID-INSENSITIVE 5 (Dc3 promoter-binding factor 1) (AtDPBF1) (Protein GROWTH-INSENSITIVITY TO ABA 1) (bZIP transcription factor 39) (AtbZIP39)	ABI5 BZIP39 DPBF1 GIA1 NEM1 At2g36270 F2H17.12	Arabidopsis thaliana (Mouse-ear cress)	442	BZIP39 DPBF1 GIA1 NEM1	AT2G36270;
Q9SJZ6	reviewed	MED18_ARATH	Mediator of RNA polymerase II transcription subunit 18	MED18 MED18_1 At2g22370 F14M13.23	Arabidopsis thaliana (Mouse-ear cress)	219	MED18_1	AT2G22370;
Q9SKN5	reviewed	ARFJ_ARATH	Auxin response factor 10	ARF10 At2g28350 T1B3.13	Arabidopsis thaliana (Mouse-ear cress)	693		AT2G28350;
Q9SN51	reviewed	PYL13_ARATH	Abscisic acid receptor PYL13 (PYR1-like protein 13) (Regulatory components of ABA receptor 7)	PYL13 RCAR7 At4g18620 F28A21.30	Arabidopsis thaliana (Mouse-ear cress)	164	RCAR7	AT4G18620;
Q9SNB6	reviewed	RDUF1_ARATH	E3 ubiquitin-protein ligase RDUF1 (EC 2.3.2.27) (RING and DUF1117 domain-containing protein 1) (AtRDUF1) (RING-type E3 ubiquitin transferase RDUF1)	RDUF1 At3g46620 F12A12.140	Arabidopsis thaliana (Mouse-ear cress)	395		AT3G46620;
Q9SNC3	reviewed	FLA4_ARATH	Fasciclin-like arabinogalactan protein 4 (Protein SALT OVERLY SENSITIVE 5)	FLA4 SOS5 At3g46550 F12A12.70	Arabidopsis thaliana (Mouse-ear cress)	420	SOS5	AT3G46550;
