Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
A0A178UQ80	unreviewed	A0A178UQ80_ARATH	GRP14	AXX17_At5g07200	Arabidopsis thaliana (Mouse-ear cress)	181		
A0A178UW71	unreviewed	A0A178UW71_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At4g17940	Arabidopsis thaliana (Mouse-ear cress)	727		
A0A178UZ51	unreviewed	A0A178UZ51_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At4g17820	Arabidopsis thaliana (Mouse-ear cress)	774		
A0A178V0K6	unreviewed	A0A178V0K6_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At4g17850	Arabidopsis thaliana (Mouse-ear cress)	685		
A0A178V5X5	unreviewed	A0A178V5X5_ARATH	Squalene cyclase C-terminal domain-containing protein	AXX17_At4g17910	Arabidopsis thaliana (Mouse-ear cress)	373		
A0A178V9X6	unreviewed	A0A178V9X6_ARATH	Alpha/beta-Hydrolases superfamily protein	At3g11620	Arabidopsis thaliana (Mouse-ear cress)	287		AT3G11620;
A0A178VCT5	unreviewed	A0A178VCT5_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At3g38980	Arabidopsis thaliana (Mouse-ear cress)	682		
A0A178VGT4	unreviewed	A0A178VGT4_ARATH	Squalene cyclase C-terminal domain-containing protein	AXX17_At3g32130 AXX17_At3g32140	Arabidopsis thaliana (Mouse-ear cress)	489		
A0A178W0I8	unreviewed	A0A178W0I8_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At2g05850	Arabidopsis thaliana (Mouse-ear cress)	759		
A0A178WBX1	unreviewed	A0A178WBX1_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At1g73660	Arabidopsis thaliana (Mouse-ear cress)	759		
A0A178WF26	unreviewed	A0A178WF26_ARATH	(thale cress) hypothetical protein	AXX17_At1g43100 AN1_LOCUS4018 AT9943_LOCUS3401 C24_LOCUS3899	Arabidopsis thaliana (Mouse-ear cress)	169		
A0A178WG31	unreviewed	A0A178WG31_ARATH	LUP2	AXX17_At1g73680	Arabidopsis thaliana (Mouse-ear cress)	77		
A0A178WGE2	unreviewed	A0A178WGE2_ARATH	LUP2	AXX17_At1g73680	Arabidopsis thaliana (Mouse-ear cress)	587		
A0A178WGS3	unreviewed	A0A178WGS3_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At1g73680	Arabidopsis thaliana (Mouse-ear cress)	738		
A0A178WH80	unreviewed	A0A178WH80_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At1g73150	Arabidopsis thaliana (Mouse-ear cress)	617		
A0A178WH92	unreviewed	A0A178WH92_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At1g73150	Arabidopsis thaliana (Mouse-ear cress)	801		
A0A178WIF7	unreviewed	A0A178WIF7_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At1g73680	Arabidopsis thaliana (Mouse-ear cress)	612		
A0A178WLB6	unreviewed	A0A178WLB6_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At1g73690	Arabidopsis thaliana (Mouse-ear cress)	757		
A0A1I9LR49	unreviewed	A0A1I9LR49_ARATH	Alpha/beta-Hydrolases superfamily protein	At3g11620	Arabidopsis thaliana (Mouse-ear cress)	280		AT3G11620;
A0A1P8ARW8	unreviewed	A0A1P8ARW8_ARATH	Camelliol C synthase 1	CAMS1 camelliol C synthase 1 At1g78955	Arabidopsis thaliana (Mouse-ear cress)	594	camelliol C synthase 1	AT1G78955;
A0A1P8B580	unreviewed	A0A1P8B580_ARATH	Pentacyclic triterpene synthase 1	PEN1 04C11 ATPEN1 DL3715C At4g15340 FCAALL.158	Arabidopsis thaliana (Mouse-ear cress)	582	04C11 ATPEN1 DL3715C	AT4G15340;
A0A384KHB3	unreviewed	A0A384KHB3_ARATH	(thale cress) hypothetical protein	At3g11620 AXX17_At3g11550 AN1_LOCUS12484 AT9943_LOCUS10734	Arabidopsis thaliana (Mouse-ear cress)	312		
A0A384L012	unreviewed	A0A384L012_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AXX17_At1g73670	Arabidopsis thaliana (Mouse-ear cress)	704		
A0A384LKX1	unreviewed	A0A384LKX1_ARATH	Alpha/beta-Hydrolases superfamily protein	AXX17_At3g11550	Arabidopsis thaliana (Mouse-ear cress)	287		
A0A5S9WVG9	unreviewed	A0A5S9WVG9_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	C24_LOCUS6780	Arabidopsis thaliana (Mouse-ear cress)	767		
A0A5S9WVL5	unreviewed	A0A5S9WVL5_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS6945 C24_LOCUS6831	Arabidopsis thaliana (Mouse-ear cress)	757		
A0A5S9WVM0	unreviewed	A0A5S9WVM0_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	C24_LOCUS6828	Arabidopsis thaliana (Mouse-ear cress)	768		
A0A5S9WVM4	unreviewed	A0A5S9WVM4_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	C24_LOCUS6829	Arabidopsis thaliana (Mouse-ear cress)	769		
A0A5S9WVM8	unreviewed	A0A5S9WVM8_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS6944 C24_LOCUS6830	Arabidopsis thaliana (Mouse-ear cress)	763		
A0A5S9XBD3	unreviewed	A0A5S9XBD3_ARATH	Alpha/beta-Hydrolases superfamily protein	C24_LOCUS12314	Arabidopsis thaliana (Mouse-ear cress)	312		
A0A5S9XJK9	unreviewed	A0A5S9XJK9_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS14839 C24_LOCUS14722	Arabidopsis thaliana (Mouse-ear cress)	756		
A0A5S9XSL3	unreviewed	A0A5S9XSL3_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	C24_LOCUS18079	Arabidopsis thaliana (Mouse-ear cress)	766		
A0A5S9XSY6	unreviewed	A0A5S9XSY6_ARATH	Squalene cyclase C-terminal domain-containing protein	C24_LOCUS18088	Arabidopsis thaliana (Mouse-ear cress)	418		
A0A5S9XTB2	unreviewed	A0A5S9XTB2_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	C24_LOCUS18082	Arabidopsis thaliana (Mouse-ear cress)	763		
A0A5S9Y288	unreviewed	A0A5S9Y288_ARATH	Uncharacterized protein	C24_LOCUS21472	Arabidopsis thaliana (Mouse-ear cress)	149		
A0A5S9YAT3	unreviewed	A0A5S9YAT3_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	C24_LOCUS23636	Arabidopsis thaliana (Mouse-ear cress)	760		
A0A5S9YBF5	unreviewed	A0A5S9YBF5_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	C24_LOCUS24271	Arabidopsis thaliana (Mouse-ear cress)	761		
A0A654EQB4	unreviewed	A0A654EQB4_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS6894	Arabidopsis thaliana (Mouse-ear cress)	767		
A0A654EQG2	unreviewed	A0A654EQG2_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS6942	Arabidopsis thaliana (Mouse-ear cress)	768		
A0A654ERR8	unreviewed	A0A654ERR8_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS6943	Arabidopsis thaliana (Mouse-ear cress)	769		
A0A654ESA6	unreviewed	A0A654ESA6_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS7646 C24_LOCUS7516	Arabidopsis thaliana (Mouse-ear cress)	778		
A0A654F8G2	unreviewed	A0A654F8G2_ARATH	(thale cress) hypothetical protein	AN1_LOCUS13266 AT9943_LOCUS11402	Arabidopsis thaliana (Mouse-ear cress)	166		
A0A654FPH7	unreviewed	A0A654FPH7_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS18200	Arabidopsis thaliana (Mouse-ear cress)	763		
A0A654FPN2	unreviewed	A0A654FPN2_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS18197	Arabidopsis thaliana (Mouse-ear cress)	766		
A0A654G6B2	unreviewed	A0A654G6B2_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS23794	Arabidopsis thaliana (Mouse-ear cress)	760		
A0A654G7E4	unreviewed	A0A654G7E4_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AN1_LOCUS24446	Arabidopsis thaliana (Mouse-ear cress)	761		
A0A7G2E762	unreviewed	A0A7G2E762_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS5876	Arabidopsis thaliana (Mouse-ear cress)	763		
A0A7G2E7U9	unreviewed	A0A7G2E7U9_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS6494	Arabidopsis thaliana (Mouse-ear cress)	760		
A0A7G2E9V4	unreviewed	A0A7G2E9V4_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS5835	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A7G2E9Z1	unreviewed	A0A7G2E9Z1_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS5875	Arabidopsis thaliana (Mouse-ear cress)	1466		
A0A7G2EMC2	unreviewed	A0A7G2EMC2_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS12373	Arabidopsis thaliana (Mouse-ear cress)	676		
A0A7G2EU13	unreviewed	A0A7G2EU13_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS12777	Arabidopsis thaliana (Mouse-ear cress)	747		
A0A7G2EXJ0	unreviewed	A0A7G2EXJ0_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS15672	Arabidopsis thaliana (Mouse-ear cress)	633		
A0A7G2F2M9	unreviewed	A0A7G2F2M9_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS15679	Arabidopsis thaliana (Mouse-ear cress)	635		
A0A7G2F342	unreviewed	A0A7G2F342_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS15669	Arabidopsis thaliana (Mouse-ear cress)	721		
A0A7G2FB24	unreviewed	A0A7G2FB24_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS18587	Arabidopsis thaliana (Mouse-ear cress)	599		
A0A7G2FBR1	unreviewed	A0A7G2FBR1_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS20587	Arabidopsis thaliana (Mouse-ear cress)	542		
A0A7G2FF69	unreviewed	A0A7G2FF69_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS21595	Arabidopsis thaliana (Mouse-ear cress)	766		
A0A7G2FH19	unreviewed	A0A7G2FH19_ARATH	Terpene cyclase/mutase family member (EC 5.4.99.-)	AT9943_LOCUS21102	Arabidopsis thaliana (Mouse-ear cress)	678		
F4J7E1	unreviewed	F4J7E1_ARATH	Alpha/beta-Hydrolases superfamily protein	At3g11620	Arabidopsis thaliana (Mouse-ear cress)	239		AT3G11620;
F4K829	unreviewed	F4K829_ARATH	Oleosin family protein	At5g07571	Arabidopsis thaliana (Mouse-ear cress)	129		AT5G07571;
Q0WPD9	unreviewed	Q0WPD9_ARATH	Alpha/beta-Hydrolases superfamily protein	At3g11620	Arabidopsis thaliana (Mouse-ear cress)	312		AT3G11620;
Q42458	unreviewed	Q42458_ARATH	Glycine rich protein	GRP	Arabidopsis thaliana (Mouse-ear cress)	222		
Q8GXG4	unreviewed	Q8GXG4_ARATH	Putative glycine-rich protein	At5g07510/T2I1_220	Arabidopsis thaliana (Mouse-ear cress)	193		
Q8LFP3	unreviewed	Q8LFP3_ARATH	Alpha/beta-Hydrolases superfamily protein		Arabidopsis thaliana (Mouse-ear cress)	312		
Q93WI3	unreviewed	Q93WI3_ARATH	Glycine-rich protein GRP18 (Glycine-rich protein atGRP)	At5g07520	Arabidopsis thaliana (Mouse-ear cress)	216		
Q94FP5	unreviewed	Q94FP5_ARATH	Glycine-rich protein GRP14		Arabidopsis thaliana (Mouse-ear cress)	193		
Q94FP6	unreviewed	Q94FP6_ARATH	Glycine-rich protein GRP14		Arabidopsis thaliana (Mouse-ear cress)	229		
Q94FQ1	unreviewed	Q94FQ1_ARATH	Glycine-rich protein GRP18		Arabidopsis thaliana (Mouse-ear cress)	216		
Q94FQ2	unreviewed	Q94FQ2_ARATH	Glycine-rich protein GRP20		Arabidopsis thaliana (Mouse-ear cress)	149		
Q94FQ3	unreviewed	Q94FQ3_ARATH	Glycine-rich protein GRP14		Arabidopsis thaliana (Mouse-ear cress)	235		
Q94FQ7	unreviewed	Q94FQ7_ARATH	Glycine-rich protein GRP20		Arabidopsis thaliana (Mouse-ear cress)	147		
Q94FQ8	unreviewed	Q94FQ8_ARATH	Glycine-rich protein GRP14		Arabidopsis thaliana (Mouse-ear cress)	181		
Q94FQ9	unreviewed	Q94FQ9_ARATH	Glycine-rich protein GRP18		Arabidopsis thaliana (Mouse-ear cress)	228		
Q94FR2	unreviewed	Q94FR2_ARATH	Glycine-rich protein GRP20		Arabidopsis thaliana (Mouse-ear cress)	153		AT5G07560;
Q9C624	unreviewed	Q9C624_ARATH	Lupeol synthase, 5' partial	T4O24.6	Arabidopsis thaliana (Mouse-ear cress)	192		
Q9CAW8	unreviewed	Q9CAW8_ARATH	Uncharacterized protein F24K9.27	F24K9.27	Arabidopsis thaliana (Mouse-ear cress)	250		
Q9LII2	unreviewed	Q9LII2_ARATH	Oleosin family protein (Putative oleosin)	At3g18570	Arabidopsis thaliana (Mouse-ear cress)	166		AT3G18570;
Q9M9G0	unreviewed	Q9M9G0_ARATH	F3F9.1 (Prenyltransferase family protein)	At1g78480 F3F9.1	Arabidopsis thaliana (Mouse-ear cress)	202		AT1G78480;
Q9SRN3	unreviewed	Q9SRN3_ARATH	T19F11.2 protein	T19F11.2	Arabidopsis thaliana (Mouse-ear cress)	190		
Q9SYN3	unreviewed	Q9SYN3_ARATH	T30F21.18 protein	T30F21.18	Arabidopsis thaliana (Mouse-ear cress)	201		
