Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q9SK71	reviewed	RIN13_ARATH	RPM1 interacting protein 13	RIN13 At2g20310 F11A3.14	Arabidopsis thaliana (Mouse-ear cress)	430		AT2G20310;
Q9SYG9	reviewed	CCX4_ARATH	Cation/calcium exchanger 4 (AtCCX4) (Protein CATION CALCIUM EXCHANGER 4) (Protein CATION EXCHANGER 10)	CCX4 CAX10 At1g54115 F15I1.21	Arabidopsis thaliana (Mouse-ear cress)	644	CAX10	AT1G54115;
Q9SYH1	reviewed	RSH3C_ARATH	Probable GTP diphosphokinase RSH3, chloroplastic (EC 2.7.6.5) (RelA/SpoT homolog 3) (AtRSH3) (ppGpp synthetase RSH3)	RSH3 At1g54130 F15I1.23	Arabidopsis thaliana (Mouse-ear cress)	715		AT1G54130;
O04609	reviewed	WRK22_ARATH	WRKY transcription factor 22 (WRKY DNA-binding protein 22)	WRKY22 At4g01250 A_IG002N01.6 F2N1.6	Arabidopsis thaliana (Mouse-ear cress)	298		AT4G01250;
Q04980	reviewed	LTI65_ARATH	Low-temperature-induced 65 kDa protein (Desiccation-responsive protein 29B)	LTI65 RD29B At5g52300 K24M7.3	Arabidopsis thaliana (Mouse-ear cress)	619	RD29B	AT5G52300;
Q8L928	reviewed	DMP4_ARATH	Protein DMP4 (AtDMP4)	DMP4 At4g18425	Arabidopsis thaliana (Mouse-ear cress)	213		AT4G18425;
Q8RWR2	reviewed	LRP1B_ARATH	La-related protein 1B (AtLARP1b)	LARP1B At5g66100 K2A18.18	Arabidopsis thaliana (Mouse-ear cress)	452		AT5G66100;
Q9C5I0	unreviewed	Q9C5I0_ARATH	ORMDL family protein	ATORM1 At1g01230 F6F3.4 F6F3_4	Arabidopsis thaliana (Mouse-ear cress)	157		AT1G01230;
Q9C7N7	reviewed	S401_ARATH	Protein S40-1 (AtS40-1)	S40-1 At1g29640 F15D2.20	Arabidopsis thaliana (Mouse-ear cress)	140		AT1G29640;
Q9FHM0	reviewed	TBL17_ARATH	Protein YLS7 (Protein TRICHOME BIREFRINGENCE-LIKE 17) (Protein YELLOW-LEAF-SPECIFIC GENE 7)	YLS7 TBL17 At5g51640 K17N15.19	Arabidopsis thaliana (Mouse-ear cress)	501	TBL17	AT5G51640;
Q9FHY3	unreviewed	Q9FHY3_ARATH	At5g42000 (ORMDL family protein)	ATORM2 MJC20.10 MJC20_10 At5g42000	Arabidopsis thaliana (Mouse-ear cress)	154	MJC20.10 MJC20_10	AT5G42000;
Q9FK78	reviewed	S402_ARATH	Protein S40-2 (AtS40-2)	S40-2 At5g45630 MRA19.3	Arabidopsis thaliana (Mouse-ear cress)	114		AT5G45630;
Q9LKA1	reviewed	S407_ARATH	Protein S40-7 (AtS40-7)	S40-7 At3g15040 K15M2.18	Arabidopsis thaliana (Mouse-ear cress)	243		AT3G15040;
Q9SAA7	reviewed	S405_ARATH	Protein S40-5 (AtS40-5)	S40-5 At1g11700 F25C20.15	Arabidopsis thaliana (Mouse-ear cress)	201		AT1G11700;
Q9SJ52	reviewed	NHL10_ARATH	NDR1/HIN1-like protein 10 (AtNHL10) (Protein YELLOW-LEAF-SPECIFIC GENE 9)	NHL10 YLS9 At2g35980 F11F19.11	Arabidopsis thaliana (Mouse-ear cress)	227	YLS9	AT2G35980;
Q9SKN0	reviewed	S404_ARATH	Protein S40-4 (AtS40-4)	S40-4 At2g28400 T1B3.8	Arabidopsis thaliana (Mouse-ear cress)	162		AT2G28400;
Q9STW3	reviewed	DMP3_ARATH	Protein DMP3 (AtDMP3)	DMP3 At4g24310 T22A6.140	Arabidopsis thaliana (Mouse-ear cress)	213		AT4G24310;
A0A7G2F010	unreviewed	A0A7G2F010_ARATH	non-specific serine/threonine protein kinase (EC 2.7.11.1)	AT9943_LOCUS16301	Arabidopsis thaliana (Mouse-ear cress)	755		
F4I7U9	unreviewed	F4I7U9_ARATH	PLATZ transcription factor family protein	ORE15 At1g31040 F17F8.4	Arabidopsis thaliana (Mouse-ear cress)	243		AT1G31040;
O80698	reviewed	S406_ARATH	Protein S40-6 (AtS40-6)	S40-6 At1g61930 F8K4.12	Arabidopsis thaliana (Mouse-ear cress)	203		AT1G61930;
Q0WW43	unreviewed	Q0WW43_ARATH	Uncharacterized protein At5g39520	CSAP MUL8.22 MUL8_22 At5g39520	Arabidopsis thaliana (Mouse-ear cress)	230	MUL8.22 MUL8_22	AT5G39520;
Q39224	reviewed	SRG1_ARATH	Protein SRG1 (AtSRG1) (Protein SENESCENCE-RELATED GENE 1)	SRG1 At1g17020 F20D23.28 F6I1.30	Arabidopsis thaliana (Mouse-ear cress)	358		AT1G17020;
Q8GUJ6	unreviewed	Q8GUJ6_ARATH	At4g28530 (NAC domain containing protein 74) (NAM / CUC2-like protein)	NAC074 anac074 At4g28530 F20O9.220 F20O9_220	Arabidopsis thaliana (Mouse-ear cress)	352	anac074	AT4G28530;
Q94AK6	reviewed	SAG20_ARATH	Senescence associated gene 20 (Protein WOUND-INDUCED 12) (AtWI-12)	SAG20 WI12 At3g10985 F9F8.20	Arabidopsis thaliana (Mouse-ear cress)	110	WI12	AT3G10985;
A0A178UER2	unreviewed	A0A178UER2_ARATH	(thale cress) hypothetical protein	AXX17_At5g02440 AT9943_LOCUS18195 C24_LOCUS21013	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A178UNK0	unreviewed	A0A178UNK0_ARATH	(thale cress) hypothetical protein	AXX17_At5g44020 AN1_LOCUS24789 AT9943_LOCUS21376 C24_LOCUS24625	Arabidopsis thaliana (Mouse-ear cress)	114		
A0A178URJ1	unreviewed	A0A178URJ1_ARATH	Senescence regulator	At5g60680 AXX17_At5g60140 AN1_LOCUS26373 C24_LOCUS26195	Arabidopsis thaliana (Mouse-ear cress)	163		
A0A178UTS5	unreviewed	A0A178UTS5_ARATH	Senescence regulator	AXX17_At4g05710 AN1_LOCUS17273	Arabidopsis thaliana (Mouse-ear cress)	168		
A0A178UY13	unreviewed	A0A178UY13_ARATH	(thale cress) hypothetical protein (AtS40-3)	AXX17_At4g22320 AT9943_LOCUS16045	Arabidopsis thaliana (Mouse-ear cress)	106		
A0A178UYC2	unreviewed	A0A178UYC2_ARATH	(thale cress) hypothetical protein	At4g21970 AXX17_At4g25500 AT9943_LOCUS16304 C24_LOCUS18810	Arabidopsis thaliana (Mouse-ear cress)	157		
A0A178UYJ9	unreviewed	A0A178UYJ9_ARATH	Senescence regulator	AXX17_At4g25470	Arabidopsis thaliana (Mouse-ear cress)	183		
A0A178V0M8	unreviewed	A0A178V0M8_ARATH	Senescence regulator	At4g26950 AXX17_At4g31090 AN1_LOCUS19451 C24_LOCUS19352	Arabidopsis thaliana (Mouse-ear cress)	144		
A0A178VBZ7	unreviewed	A0A178VBZ7_ARATH	Senescence regulator	AXX17_At3g39060 AN1_LOCUS14847 C24_LOCUS14730	Arabidopsis thaliana (Mouse-ear cress)	148		
A0A178VGK1	unreviewed	A0A178VGK1_ARATH	Senescence regulator	AXX17_At3g15690 C24_LOCUS12705	Arabidopsis thaliana (Mouse-ear cress)	243		
A0A178VWZ3	unreviewed	A0A178VWZ3_ARATH	Senescence regulator	AXX17_At2g24440 AN1_LOCUS9240 C24_LOCUS9090	Arabidopsis thaliana (Mouse-ear cress)	162		
A0A178VYI2	unreviewed	A0A178VYI2_ARATH	Senescence regulator	At2g34340 AXX17_At2g30860 AN1_LOCUS9874 C24_LOCUS9720	Arabidopsis thaliana (Mouse-ear cress)	136		
A0A178W4S1	unreviewed	A0A178W4S1_ARATH	Uncharacterized protein	AXX17_At1g60050	Arabidopsis thaliana (Mouse-ear cress)	417		
A0A178W5G6	unreviewed	A0A178W5G6_ARATH	Uncharacterized protein	AXX17_At1g60050	Arabidopsis thaliana (Mouse-ear cress)	423		
A0A178W880	unreviewed	A0A178W880_ARATH	Uncharacterized protein	AXX17_At1g55160	Arabidopsis thaliana (Mouse-ear cress)	203		
A0A178W9R3	unreviewed	A0A178W9R3_ARATH	(thale cress) hypothetical protein	AXX17_At1g12040 AN1_LOCUS1272 AT9943_LOCUS993	Arabidopsis thaliana (Mouse-ear cress)	201		
A0A178WCZ2	unreviewed	A0A178WCZ2_ARATH	(thale cress) hypothetical protein	AXX17_At1g30000 AN1_LOCUS3007 AT9943_LOCUS2475 C24_LOCUS2914	Arabidopsis thaliana (Mouse-ear cress)	140		
A0A178WG85	unreviewed	A0A178WG85_ARATH	(thale cress) hypothetical protein (MED32)	AXX17_At1g12110 AN1_LOCUS1279 AT9943_LOCUS999 C24_LOCUS1191	Arabidopsis thaliana (Mouse-ear cress)	151		
A0A384KAY6	unreviewed	A0A384KAY6_ARATH	HYS1	AXX17_At5g64640 AN1_LOCUS26813 C24_LOCUS26637	Arabidopsis thaliana (Mouse-ear cress)	564		
A0A5S9TWQ6	unreviewed	A0A5S9TWQ6_ARATH	Senescence regulator	C24_LOCUS1184	Arabidopsis thaliana (Mouse-ear cress)	201		
A0A5S9WRD2	unreviewed	A0A5S9WRD2_ARATH	Uncharacterized protein	C24_LOCUS5060	Arabidopsis thaliana (Mouse-ear cress)	203		
A0A5S9WSK4	unreviewed	A0A5S9WSK4_ARATH	Uncharacterized protein	C24_LOCUS5532	Arabidopsis thaliana (Mouse-ear cress)	417		
A0A5S9XPW5	unreviewed	A0A5S9XPW5_ARATH	(thale cress) hypothetical protein	At4g04630 AT9943_LOCUS14845 C24_LOCUS17147	Arabidopsis thaliana (Mouse-ear cress)	168		
A0A5S9XUN3	unreviewed	A0A5S9XUN3_ARATH	Uncharacterized protein	AN1_LOCUS18621 C24_LOCUS18512	Arabidopsis thaliana (Mouse-ear cress)	106		
A0A654EK51	unreviewed	A0A654EK51_ARATH	Uncharacterized protein	AN1_LOCUS5181	Arabidopsis thaliana (Mouse-ear cress)	203		
A0A654ERL7	unreviewed	A0A654ERL7_ARATH	Uncharacterized protein	AN1_LOCUS5643	Arabidopsis thaliana (Mouse-ear cress)	417		
A0A654F7B8	unreviewed	A0A654F7B8_ARATH	(thale cress) hypothetical protein	AN1_LOCUS12873 AT9943_LOCUS11081	Arabidopsis thaliana (Mouse-ear cress)	243		
A0A654FRK9	unreviewed	A0A654FRK9_ARATH	Senescence regulator	AN1_LOCUS18913	Arabidopsis thaliana (Mouse-ear cress)	157		
A0A654FS04	unreviewed	A0A654FS04_ARATH	Senescence regulator	At4g21930 AN1_LOCUS18909 C24_LOCUS18806	Arabidopsis thaliana (Mouse-ear cress)	183		
A0A654FXV5	unreviewed	A0A654FXV5_ARATH	Senescence regulator	AN1_LOCUS21116	Arabidopsis thaliana (Mouse-ear cress)	166		
A0A7G2DZ93	unreviewed	A0A7G2DZ93_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS4378	Arabidopsis thaliana (Mouse-ear cress)	203		
A0A7G2E0B3	unreviewed	A0A7G2E0B3_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS4763	Arabidopsis thaliana (Mouse-ear cress)	417		
A0A7G2EDN4	unreviewed	A0A7G2EDN4_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS7920	Arabidopsis thaliana (Mouse-ear cress)	162		
A0A7G2EEB8	unreviewed	A0A7G2EEB8_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS8462	Arabidopsis thaliana (Mouse-ear cress)	136		
A0A7G2ERN2	unreviewed	A0A7G2ERN2_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS12784	Arabidopsis thaliana (Mouse-ear cress)	148		
A0A7G2F0Z1	unreviewed	A0A7G2F0Z1_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS16781	Arabidopsis thaliana (Mouse-ear cress)	564		
A0A7G2FHQ5	unreviewed	A0A7G2FHQ5_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS22700	Arabidopsis thaliana (Mouse-ear cress)	183		
A0A7G2FKK6	unreviewed	A0A7G2FKK6_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS23085	Arabidopsis thaliana (Mouse-ear cress)	502		
B0ZWT0	unreviewed	B0ZWT0_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	181		
B0ZWT1	unreviewed	B0ZWT1_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	174		
B0ZWT2	unreviewed	B0ZWT2_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	180		
B0ZWT4	unreviewed	B0ZWT4_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	128		
B0ZWT7	unreviewed	B0ZWT7_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	129		
B0ZWT8	unreviewed	B0ZWT8_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	164		
B0ZWT9	unreviewed	B0ZWT9_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	148		
B0ZWU0	unreviewed	B0ZWU0_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	151		
B0ZWU1	unreviewed	B0ZWU1_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	165		
B0ZWU2	unreviewed	B0ZWU2_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	153		
B0ZWU3	unreviewed	B0ZWU3_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	149		
B0ZWU4	unreviewed	B0ZWU4_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	175		
B0ZWU5	unreviewed	B0ZWU5_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	170		
B0ZWU9	unreviewed	B0ZWU9_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	152		
B0ZWV0	unreviewed	B0ZWV0_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	165		
B0ZWV1	unreviewed	B0ZWV1_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	161		
B0ZWV2	unreviewed	B0ZWV2_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	162		
B0ZWV3	unreviewed	B0ZWV3_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	181		
B0ZWV6	unreviewed	B0ZWV6_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	169		
B0ZWV7	unreviewed	B0ZWV7_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	174		
B0ZWV8	unreviewed	B0ZWV8_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	164		
B0ZWW0	unreviewed	B0ZWW0_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	168		
B0ZWW3	unreviewed	B0ZWW3_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	151		
B0ZWW6	unreviewed	B0ZWW6_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	163		
B0ZWW7	unreviewed	B0ZWW7_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	160		
B0ZWW8	unreviewed	B0ZWW8_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	176		
B0ZWX0	unreviewed	B0ZWX0_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	155		
B0ZWX1	unreviewed	B0ZWX1_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	160		
B0ZWX2	unreviewed	B0ZWX2_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	165		
B0ZWX3	unreviewed	B0ZWX3_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	173		
B0ZWX5	unreviewed	B0ZWX5_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	154		
B0ZWX8	unreviewed	B0ZWX8_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	177		
B0ZWY0	unreviewed	B0ZWY0_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	155		
B0ZWY4	unreviewed	B0ZWY4_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	78		
B0ZWY7	unreviewed	B0ZWY7_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	168		
B0ZWZ1	unreviewed	B0ZWZ1_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	177		
B0ZWZ8	unreviewed	B0ZWZ8_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	166		
B0ZX24	unreviewed	B0ZX24_ARATH	CPR5	CPR5	Arabidopsis thaliana (Mouse-ear cress)	176		
B4F7R3	unreviewed	B4F7R3_ARATH	At5g64930		Arabidopsis thaliana (Mouse-ear cress)	564		AT5G64930;
F4IX33	unreviewed	F4IX33_ARATH	SNF7 family protein	CHMP7 At3g62080	Arabidopsis thaliana (Mouse-ear cress)	462		AT3G62080;
F4JKD1	unreviewed	F4JKD1_ARATH	Senescence regulator	At4g21970 F1N20.70	Arabidopsis thaliana (Mouse-ear cress)	157		AT4G21970;
O49716	unreviewed	O49716_ARATH	Uncharacterized protein AT4g21930 (Uncharacterized protein T8O5.140)	T8O5.140 At4g21930	Arabidopsis thaliana (Mouse-ear cress)	193		AT4G21930;
O49719	unreviewed	O49719_ARATH	Uncharacterized protein T8O5.180	T8O5.180	Arabidopsis thaliana (Mouse-ear cress)	241		AT4G21970;
O65446	unreviewed	O65446_ARATH	Uncharacterized protein AT4g21970	At4g21970	Arabidopsis thaliana (Mouse-ear cress)	181		AT4G21970;
O80783	unreviewed	O80783_ARATH	At2g34340 (Expressed protein)	At2g34340 F13P17.18 F13P17_18	Arabidopsis thaliana (Mouse-ear cress)	136		AT2G34340;
Q0WPM5	unreviewed	Q0WPM5_ARATH	HYS1	At5g64930	Arabidopsis thaliana (Mouse-ear cress)	555		
Q8GWW1	unreviewed	Q8GWW1_ARATH	At4g04630	At4g04630/F4H6_15	Arabidopsis thaliana (Mouse-ear cress)	168		
Q8L864	unreviewed	Q8L864_ARATH	Uncharacterized protein At4g21930	At4g21930 F1N20.2	Arabidopsis thaliana (Mouse-ear cress)	183		AT4G21930;
Q8LE29	unreviewed	Q8LE29_ARATH	Senescence regulator		Arabidopsis thaliana (Mouse-ear cress)	163		
Q8LFI5	unreviewed	Q8LFI5_ARATH	Senescence regulator	At4g04630 F4H6.15 F4H6_15	Arabidopsis thaliana (Mouse-ear cress)	168		AT4G04630;
Q9FF51	unreviewed	Q9FF51_ARATH	Emb|CAB72159.1	MUP24.10 MUP24_10 At5g60680	Arabidopsis thaliana (Mouse-ear cress)	163	MUP24_10	AT5G60680;
Q9LYW2	unreviewed	Q9LYW2_ARATH	Arabidopsis thaliana genomic DNA, chromosome 5, P1 clone:MOK16	At5g03230 F15A17.260 F15A17_260	Arabidopsis thaliana (Mouse-ear cress)	166		AT5G03230;
Q9M1T8	unreviewed	Q9M1T8_ARATH	AT3g45210/T14D3_150	T14D3.150 At3g45210	Arabidopsis thaliana (Mouse-ear cress)	148		AT3G45210;
Q9SZ34	unreviewed	Q9SZ34_ARATH	At4g26950	At4g26950 F10M23.290 F10M23_290	Arabidopsis thaliana (Mouse-ear cress)	144		AT4G26950;
Q9XEB6	unreviewed	Q9XEB6_ARATH	Uncharacterized protein AT4g04630 (Uncharacterized protein F4H6.15)	F4H6.15 At4g04630	Arabidopsis thaliana (Mouse-ear cress)	202		AT4G04630;
