Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q9SVU0	reviewed	YUC8_ARATH	Probable indole-3-pyruvate monooxygenase YUCCA8 (EC 1.14.13.168) (Flavin-containing monooxygenase YUCCA8)	YUC8 BAS3 YUCCA8 At4g28720 F16A16.170	Arabidopsis thaliana (Mouse-ear cress)	426	BAS3 YUCCA8	AT4G28720;
Q9ZWS6	reviewed	ARR6_ARATH	Two-component response regulator ARR6	ARR6 At5g62920 MQB2.220 MQB2.24	Arabidopsis thaliana (Mouse-ear cress)	186		AT5G62920;
A0A1P8B026	unreviewed	A0A1P8B026_ARATH	histidine kinase (EC 2.7.13.3)	WOL AHK4 ARABIDOPSIS HISTIDINE KINASE 4 ATCRE1 CRE1 CYTOKININ RESPONSE 1 WOL1 WOODEN LEG WOODEN LEG 1 At2g01830 T23K3.2 T23K3_2	Arabidopsis thaliana (Mouse-ear cress)	1069	AHK4 ARABIDOPSIS HISTIDINE KINASE 4 ATCRE1 CRE1 CYTOKININ RESPONSE 1 WOL1 WOODEN LEG WOODEN LEG 1	AT2G01830;
A0A1P8BBL0	unreviewed	A0A1P8BBL0_ARATH	Histidine-containing phosphotransfer protein	AHP3 ATHP2 MUL8.20 MUL8_20 At5g39340	Arabidopsis thaliana (Mouse-ear cress)	188	ATHP2 MUL8.20 MUL8_20	AT5G39340;
B6IDH8	reviewed	SOFL6_ARATH	Protein SOB FIVE-LIKE 6 (AtSOFL6)	SOFL6 At1g58460 F9K23.1	Arabidopsis thaliana (Mouse-ear cress)	177		AT1G58460;
F4IQH8	unreviewed	F4IQH8_ARATH	Basic helix-loop-helix (BHLH) DNA-binding superfamily protein	HBI1 At2g18300 T30D6.19 T30D6_19	Arabidopsis thaliana (Mouse-ear cress)	364		AT2G18300;
F4J1I8	unreviewed	F4J1I8_ARATH	Histidine-containing phosphotransfer protein	AHP4 HPT phosphotransmitter 4 At3g16360 T2O4.20	Arabidopsis thaliana (Mouse-ear cress)	145	HPT phosphotransmitter 4	AT3G16360;
F4J6N7	reviewed	SOFL3_ARATH	Protein SOB FIVE-LIKE 3 (AtSOFL3)	SOFL3 At3g30580 MQP15.8	Arabidopsis thaliana (Mouse-ear cress)	128		AT3G30580;
F4JXG7	unreviewed	F4JXG7_ARATH	Pseudo-response regulator 3	PRR3 APRR3 MGO3.8 MGO3_8 pseudo-response regulator 3 At5g60100	Arabidopsis thaliana (Mouse-ear cress)	522	APRR3 MGO3.8 MGO3_8 pseudo-response regulator 3	AT5G60100;
F4JZT3	reviewed	ARR24_ARATH	Two-component response regulator 24 (Arabidopsis response regulator 24)	ARR24 At5g26594 T7I7	Arabidopsis thaliana (Mouse-ear cress)	139		AT5G26594;
O23100	reviewed	APRR8_ARATH	Putative two-component response regulator-like APRR8 (Pseudo-response regulator 8)	APRR8 At4g00760 A_TM018A10.20 T18A10.1	Arabidopsis thaliana (Mouse-ear cress)	367		AT4G00760;
Q8L9K4	reviewed	SOFL5_ARATH	Protein SOB FIVE-LIKE 5 (AtSOFL5)	SOFL5 At4g33800 T16L1.290	Arabidopsis thaliana (Mouse-ear cress)	170		AT4G33800;
Q9FJ16	reviewed	APRR4_ARATH	Putative two-component response regulator-like APRR4 (Pseudo-response regulator 4)	APRR4 At5g49240 K21P3.12	Arabidopsis thaliana (Mouse-ear cress)	292		AT5G49240;
Q9FPR6	reviewed	ARR17_ARATH	Two-component response regulator ARR17	ARR17 At3g56380 T5P19.30	Arabidopsis thaliana (Mouse-ear cress)	153		AT3G56380;
Q9FX55	reviewed	SOT9_ARATH	Cytosolic sulfotransferase 9 (AtSOT9) (EC 2.8.2.-) (Sulfotransferase 4c) (AtST4b)	STO9 ST4C At1g13430 F13B4.24	Arabidopsis thaliana (Mouse-ear cress)	351	ST4C	AT1G13430;
Q9FX56	reviewed	SOT8_ARATH	Cytosolic sulfotransferase 8 (AtSOT8) (EC 2.8.2.-) (Sulfotransferase 4b) (AtST4b)	SOT8 ST4B At1g13420 T6J4.16	Arabidopsis thaliana (Mouse-ear cress)	331	ST4B	AT1G13420;
Q9ZVD3	reviewed	ARR13_ARATH	Putative two-component response regulator ARR13	ARR13 At2g27070 T20P8.12	Arabidopsis thaliana (Mouse-ear cress)	572		AT2G27070;
A0A178UC73	unreviewed	A0A178UC73_ARATH	TOC1	AXX17_At5g60860 AN1_LOCUS26445 C24_LOCUS26266	Arabidopsis thaliana (Mouse-ear cress)	618		
A0A178UCV2	unreviewed	A0A178UCV2_ARATH	Two-component response regulator	AXX17_At5g57410 AT9943_LOCUS22476 C24_LOCUS25927	Arabidopsis thaliana (Mouse-ear cress)	635		
A0A178UDM6	unreviewed	A0A178UDM6_ARATH	PRR5	AXX17_At5g24310	Arabidopsis thaliana (Mouse-ear cress)	558		
A0A178UDP4	unreviewed	A0A178UDP4_ARATH	histidine kinase (EC 2.7.13.3)	AXX17_At5g33000 AN1_LOCUS23760	Arabidopsis thaliana (Mouse-ear cress)	1176		
A0A178UFY3	unreviewed	A0A178UFY3_ARATH	Response regulatory domain-containing protein	AXX17_At5g01980	Arabidopsis thaliana (Mouse-ear cress)	172		
A0A178ULF8	unreviewed	A0A178ULF8_ARATH	PRR3	AXX17_At5g59540	Arabidopsis thaliana (Mouse-ear cress)	495		
A0A178ULH1	unreviewed	A0A178ULH1_ARATH	Histidine-containing phosphotransfer protein	AXX17_At5g19630	Arabidopsis thaliana (Mouse-ear cress)	113		
A0A178URE5	unreviewed	A0A178URE5_ARATH	Histidine-containing phosphotransfer protein	AXX17_At5g36740 AN1_LOCUS24095 AT9943_LOCUS20818 C24_LOCUS23919	Arabidopsis thaliana (Mouse-ear cress)	155		
A0A178USW7	unreviewed	A0A178USW7_ARATH	Two-component response regulator	AXX17_At4g18870	Arabidopsis thaliana (Mouse-ear cress)	664		
A0A178V856	unreviewed	A0A178V856_ARATH	Histidine-containing phosphotransfer protein	AXX17_At3g23070 AN1_LOCUS13589 C24_LOCUS13427	Arabidopsis thaliana (Mouse-ear cress)	154		
A0A178VEN2	unreviewed	A0A178VEN2_ARATH	Histidine-containing phosphotransfer protein	AXX17_At3g32250 C24_LOCUS14297	Arabidopsis thaliana (Mouse-ear cress)	156		
A0A178VKJ7	unreviewed	A0A178VKJ7_ARATH	Two-component response regulator	AXX17_At3g56970	Arabidopsis thaliana (Mouse-ear cress)	430		
A0A178VKJ9	unreviewed	A0A178VKJ9_ARATH	Two-component response regulator	At3g16857 AXX17_At3g17730	Arabidopsis thaliana (Mouse-ear cress)	669		
A0A178VQ47	unreviewed	A0A178VQ47_ARATH	Two-component response regulator	AXX17_At2g00760 AN1_LOCUS7224	Arabidopsis thaliana (Mouse-ear cress)	382		
A0A178VV07	unreviewed	A0A178VV07_ARATH	Two-component response regulator	AXX17_At2g20910	Arabidopsis thaliana (Mouse-ear cress)	596		
A0A178VZH2	unreviewed	A0A178VZH2_ARATH	TL1	AXX17_At2g44490	Arabidopsis thaliana (Mouse-ear cress)	468		
A0A178W0T1	unreviewed	A0A178W0T1_ARATH	histidine kinase (EC 2.7.13.3)	At2g01830 AXX17_At2g00830	Arabidopsis thaliana (Mouse-ear cress)	1057		
A0A178W1R2	unreviewed	A0A178W1R2_ARATH	Histidine-containing phosphotransfer protein	AXX17_At1g02680	Arabidopsis thaliana (Mouse-ear cress)	102		
A0A178W3B6	unreviewed	A0A178W3B6_ARATH	Two-component response regulator	AXX17_At1g61670 AN1_LOCUS5783 AT9943_LOCUS4889	Arabidopsis thaliana (Mouse-ear cress)	521		
A0A178WL02	unreviewed	A0A178WL02_ARATH	histidine kinase (EC 2.7.13.3)	AXX17_At1g27740	Arabidopsis thaliana (Mouse-ear cress)	1036		
A0A178WM33	unreviewed	A0A178WM33_ARATH	Histidine-containing phosphotransfer protein	AXX17_At1g74950 AN1_LOCUS7056 C24_LOCUS6942	Arabidopsis thaliana (Mouse-ear cress)	154		
A0A1I9LLF2	unreviewed	A0A1I9LLF2_ARATH	Two-component response regulator	RR1 ARR1 response regulator 1 At3g16857	Arabidopsis thaliana (Mouse-ear cress)	620	ARR1 response regulator 1	AT3G16857;
A0A1I9LQB0	unreviewed	A0A1I9LQB0_ARATH	Response regulator 17	RR17 ARR17 RESPONSE REGULATOR 17 response regulator 17 At3g56380	Arabidopsis thaliana (Mouse-ear cress)	154	ARR17 RESPONSE REGULATOR 17 response regulator 17	AT3G56380;
A0A1P8AMW7	unreviewed	A0A1P8AMW7_ARATH	Response regulator 11	ARR11 response regulator 11 At1g67710 F12A21.15 F12A21_15	Arabidopsis thaliana (Mouse-ear cress)	447	response regulator 11	AT1G67710;
A0A1P8AR55	unreviewed	A0A1P8AR55_ARATH	Histidine-containing phosphotransfer protein	HP6 AHP6 At1g80100 F18B13.18 F18B13_18	Arabidopsis thaliana (Mouse-ear cress)	160	AHP6	AT1G80100;
A0A1P8ASD9	unreviewed	A0A1P8ASD9_ARATH	Response regulator 4	ARR4 ATRR1 IBC7 INDUCED BY CYTOKININ 7 MEE7 RESPONCE REGULATOR 1 response regulator 4 At1g10470 T10O24.8 T10O24_8	Arabidopsis thaliana (Mouse-ear cress)	245	ATRR1 IBC7 INDUCED BY CYTOKININ 7 MEE7 RESPONCE REGULATOR 1 response regulator 4	AT1G10470;
A0A1P8ASI6	unreviewed	A0A1P8ASI6_ARATH	Response regulator 4	ARR4 ATRR1 IBC7 INDUCED BY CYTOKININ 7 MEE7 RESPONCE REGULATOR 1 response regulator 4 At1g10470 T10O24.8 T10O24_8	Arabidopsis thaliana (Mouse-ear cress)	183	ATRR1 IBC7 INDUCED BY CYTOKININ 7 MEE7 RESPONCE REGULATOR 1 response regulator 4	AT1G10470;
A0A1P8ATH0	unreviewed	A0A1P8ATH0_ARATH	Response regulator 3	ARR3 response regulator 3 At1g59940 F23H11.25 F23H11_25	Arabidopsis thaliana (Mouse-ear cress)	323	response regulator 3	AT1G59940;
A0A1P8AWM0	unreviewed	A0A1P8AWM0_ARATH	Histidine-containing phosphotransfer protein	AHP5 At1g03430 F21B7.5	Arabidopsis thaliana (Mouse-ear cress)	157		AT1G03430;
A0A1P8AZZ3	unreviewed	A0A1P8AZZ3_ARATH	Two-component response regulator	RR14 ARR14 response regulator 14 At2g01760 T8O11.7 T8O11_7	Arabidopsis thaliana (Mouse-ear cress)	410	ARR14 response regulator 14	AT2G01760;
A0A1P8B023	unreviewed	A0A1P8B023_ARATH	Response regulator 14	RR14 ARR14 response regulator 14 At2g01760 T8O11.7 T8O11_7	Arabidopsis thaliana (Mouse-ear cress)	317	ARR14 response regulator 14	AT2G01760;
A0A1P8B286	unreviewed	A0A1P8B286_ARATH	Pseudo-response regulator 9	PRR9 APRR9 pseudo-response regulator 9 TL1 TOC1-LIKE PROTEIN 1 At2g46790 F19D11.7	Arabidopsis thaliana (Mouse-ear cress)	444	APRR9 pseudo-response regulator 9 TL1 TOC1-LIKE PROTEIN 1	AT2G46790;
A0A1P8BBL2	unreviewed	A0A1P8BBL2_ARATH	Histidine-containing phosphotransfer protein	AHP3 ATHP2 MUL8.20 MUL8_20 At5g39340	Arabidopsis thaliana (Mouse-ear cress)	204	ATHP2 MUL8.20 MUL8_20	AT5G39340;
A0A1P8BEW7	unreviewed	A0A1P8BEW7_ARATH	Pseudo-response regulator 3	PRR3 APRR3 MGO3.8 MGO3_8 pseudo-response regulator 3 At5g60100	Arabidopsis thaliana (Mouse-ear cress)	409	APRR3 MGO3.8 MGO3_8 pseudo-response regulator 3	AT5G60100;
A0A384KT90	unreviewed	A0A384KT90_ARATH	Histidine-containing phosphotransfer protein	AXX17_At3g17190	Arabidopsis thaliana (Mouse-ear cress)	145		
A0A384KWJ1	unreviewed	A0A384KWJ1_ARATH	Histidine-containing phosphotransfer protein	AXX17_At1g02680 AN1_LOCUS385 AT9943_LOCUS220	Arabidopsis thaliana (Mouse-ear cress)	157		
A0A384KXN7	unreviewed	A0A384KXN7_ARATH	Two-component response regulator	AXX17_At4g36570 AT9943_LOCUS17261 C24_LOCUS19897	Arabidopsis thaliana (Mouse-ear cress)	552		
A0A5S9SEV1	unreviewed	A0A5S9SEV1_ARATH	Histidine-containing phosphotransfer protein	C24_LOCUS297	Arabidopsis thaliana (Mouse-ear cress)	157		
A0A5S9W490	unreviewed	A0A5S9W490_ARATH	histidine kinase (EC 2.7.13.3)	AT9943_LOCUS2296 C24_LOCUS2698	Arabidopsis thaliana (Mouse-ear cress)	1060		
A0A5S9WQB3	unreviewed	A0A5S9WQB3_ARATH	Two-component response regulator	C24_LOCUS5674	Arabidopsis thaliana (Mouse-ear cress)	521		
A0A5S9WSH3	unreviewed	A0A5S9WSH3_ARATH	Response regulatory domain-containing protein	C24_LOCUS4853	Arabidopsis thaliana (Mouse-ear cress)	231		
A0A5S9WWE6	unreviewed	A0A5S9WWE6_ARATH	Two-component response regulator	C24_LOCUS7107	Arabidopsis thaliana (Mouse-ear cress)	382		
A0A5S9WWG0	unreviewed	A0A5S9WWG0_ARATH	histidine kinase (EC 2.7.13.3)	C24_LOCUS7114	Arabidopsis thaliana (Mouse-ear cress)	1080		
A0A5S9X169	unreviewed	A0A5S9X169_ARATH	Two-component response regulator	C24_LOCUS8751	Arabidopsis thaliana (Mouse-ear cress)	596		
A0A5S9X7N5	unreviewed	A0A5S9X7N5_ARATH	Uncharacterized protein	C24_LOCUS11044	Arabidopsis thaliana (Mouse-ear cress)	468		
A0A5S9XCN7	unreviewed	A0A5S9XCN7_ARATH	Histidine-containing phosphotransfer protein	AN1_LOCUS13022 C24_LOCUS12852	Arabidopsis thaliana (Mouse-ear cress)	133		
A0A5S9XPW4	unreviewed	A0A5S9XPW4_ARATH	Two-component response regulator	C24_LOCUS16527	Arabidopsis thaliana (Mouse-ear cress)	430		
A0A5S9Y144	unreviewed	A0A5S9Y144_ARATH	Uncharacterized protein	C24_LOCUS20969	Arabidopsis thaliana (Mouse-ear cress)	727		
A0A5S9Y252	unreviewed	A0A5S9Y252_ARATH	Two-component response regulator	C24_LOCUS21434	Arabidopsis thaliana (Mouse-ear cress)	621		
A0A5S9Y7F1	unreviewed	A0A5S9Y7F1_ARATH	Uncharacterized protein	C24_LOCUS23081	Arabidopsis thaliana (Mouse-ear cress)	558		
A0A5S9YAP9	unreviewed	A0A5S9YAP9_ARATH	histidine kinase (EC 2.7.13.3)	C24_LOCUS23609	Arabidopsis thaliana (Mouse-ear cress)	1176		
A0A5S9YCF0	unreviewed	A0A5S9YCF0_ARATH	Response regulatory domain-containing protein	AN1_LOCUS25172 C24_LOCUS25003	Arabidopsis thaliana (Mouse-ear cress)	276		
A0A5S9YG66	unreviewed	A0A5S9YG66_ARATH	Uncharacterized protein	C24_LOCUS26134	Arabidopsis thaliana (Mouse-ear cress)	495		
A0A654EEU4	unreviewed	A0A654EEU4_ARATH	histidine kinase (EC 2.7.13.3)	AN1_LOCUS2793	Arabidopsis thaliana (Mouse-ear cress)	1036		
A0A654EHH2	unreviewed	A0A654EHH2_ARATH	Response regulatory domain-containing protein	AN1_LOCUS4035	Arabidopsis thaliana (Mouse-ear cress)	619		
A0A654EKX2	unreviewed	A0A654EKX2_ARATH	Response regulatory domain-containing protein	AN1_LOCUS4975	Arabidopsis thaliana (Mouse-ear cress)	231		
A0A654ER67	unreviewed	A0A654ER67_ARATH	histidine kinase (EC 2.7.13.3)	AN1_LOCUS7231	Arabidopsis thaliana (Mouse-ear cress)	1080		
A0A654EVY4	unreviewed	A0A654EVY4_ARATH	Two-component response regulator	AN1_LOCUS8901	Arabidopsis thaliana (Mouse-ear cress)	596		
A0A654EWJ1	unreviewed	A0A654EWJ1_ARATH	Two-component response regulator	AN1_LOCUS9102	Arabidopsis thaliana (Mouse-ear cress)	615		
A0A654F2M7	unreviewed	A0A654F2M7_ARATH	Uncharacterized protein	AN1_LOCUS11208	Arabidopsis thaliana (Mouse-ear cress)	468		
A0A654F7X2	unreviewed	A0A654F7X2_ARATH	Two-component response regulator	AN1_LOCUS13075 C24_LOCUS12907	Arabidopsis thaliana (Mouse-ear cress)	690		
A0A654FDQ7	unreviewed	A0A654FDQ7_ARATH	Histidine-containing phosphotransfer protein	AN1_LOCUS14457	Arabidopsis thaliana (Mouse-ear cress)	156		
A0A654FK62	unreviewed	A0A654FK62_ARATH	Two-component response regulator	AN1_LOCUS16653	Arabidopsis thaliana (Mouse-ear cress)	425		
A0A654FKN4	unreviewed	A0A654FKN4_ARATH	Response regulatory domain-containing protein	AN1_LOCUS16848 C24_LOCUS16721	Arabidopsis thaliana (Mouse-ear cress)	400		
A0A654FM10	unreviewed	A0A654FM10_ARATH	Histidine-containing phosphotransfer protein	AN1_LOCUS17295 C24_LOCUS17168	Arabidopsis thaliana (Mouse-ear cress)	166		
A0A654FPR5	unreviewed	A0A654FPR5_ARATH	Two-component response regulator	AN1_LOCUS18291 C24_LOCUS18178	Arabidopsis thaliana (Mouse-ear cress)	664		
A0A654FUR1	unreviewed	A0A654FUR1_ARATH	Two-component response regulator	AN1_LOCUS20003	Arabidopsis thaliana (Mouse-ear cress)	552		
A0A654FXV2	unreviewed	A0A654FXV2_ARATH	Uncharacterized protein	AN1_LOCUS21072	Arabidopsis thaliana (Mouse-ear cress)	727		
A0A654FZ97	unreviewed	A0A654FZ97_ARATH	Two-component response regulator	At5g07210 AN1_LOCUS21540	Arabidopsis thaliana (Mouse-ear cress)	621		
A0A654G3T3	unreviewed	A0A654G3T3_ARATH	Uncharacterized protein	AN1_LOCUS23196	Arabidopsis thaliana (Mouse-ear cress)	558		
A0A654GC39	unreviewed	A0A654GC39_ARATH	Two-component response regulator	AN1_LOCUS26102	Arabidopsis thaliana (Mouse-ear cress)	634		
A0A654GCP5	unreviewed	A0A654GCP5_ARATH	Uncharacterized protein	AN1_LOCUS26311	Arabidopsis thaliana (Mouse-ear cress)	495		
A0A7G2E7V0	unreviewed	A0A7G2E7V0_ARATH	Two-component response regulator	AT9943_LOCUS6130	Arabidopsis thaliana (Mouse-ear cress)	376		
A0A7G2E884	unreviewed	A0A7G2E884_ARATH	histidine kinase (EC 2.7.13.3)	AT9943_LOCUS6137	Arabidopsis thaliana (Mouse-ear cress)	932		
A0A7G2EAX2	unreviewed	A0A7G2EAX2_ARATH	Two-component response regulator	AT9943_LOCUS7633	Arabidopsis thaliana (Mouse-ear cress)	539		
A0A7G2ELB6	unreviewed	A0A7G2ELB6_ARATH	Two-component response regulator	AT9943_LOCUS11254	Arabidopsis thaliana (Mouse-ear cress)	690		
A0A7G2EME5	unreviewed	A0A7G2EME5_ARATH	Histidine-containing phosphotransfer protein	AT9943_LOCUS11675	Arabidopsis thaliana (Mouse-ear cress)	100		
A0A7G2EPC3	unreviewed	A0A7G2EPC3_ARATH	Histidine-containing phosphotransfer protein	AT9943_LOCUS12384	Arabidopsis thaliana (Mouse-ear cress)	493		
A0A7G2EX13	unreviewed	A0A7G2EX13_ARATH	Two-component response regulator	AT9943_LOCUS14326	Arabidopsis thaliana (Mouse-ear cress)	417		
A0A7G2EXT3	unreviewed	A0A7G2EXT3_ARATH	Two-component response regulator	AT9943_LOCUS15755	Arabidopsis thaliana (Mouse-ear cress)	664		
A0A7G2F0E3	unreviewed	A0A7G2F0E3_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS14485	Arabidopsis thaliana (Mouse-ear cress)	518		
A0A7G2F5S9	unreviewed	A0A7G2F5S9_ARATH	Two-component response regulator	AT9943_LOCUS18553	Arabidopsis thaliana (Mouse-ear cress)	625		
A0A7G2F926	unreviewed	A0A7G2F926_ARATH	Histidine-containing phosphotransfer protein	AT9943_LOCUS19597	Arabidopsis thaliana (Mouse-ear cress)	156		
A0A7G2F9W4	unreviewed	A0A7G2F9W4_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS18158	Arabidopsis thaliana (Mouse-ear cress)	631		
A0A7G2FA38	unreviewed	A0A7G2FA38_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS19974	Arabidopsis thaliana (Mouse-ear cress)	558		
A0A7G2FBX4	unreviewed	A0A7G2FBX4_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS18158	Arabidopsis thaliana (Mouse-ear cress)	654		
A0A7G2FHX5	unreviewed	A0A7G2FHX5_ARATH	histidine kinase (EC 2.7.13.3)	AT9943_LOCUS20554	Arabidopsis thaliana (Mouse-ear cress)	1317		
A0A7G2FIR6	unreviewed	A0A7G2FIR6_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS22767	Arabidopsis thaliana (Mouse-ear cress)	580		
A0A7G2FJG9	unreviewed	A0A7G2FJG9_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS22656	Arabidopsis thaliana (Mouse-ear cress)	495		
A0A7G2FLC2	unreviewed	A0A7G2FLC2_ARATH	(thale cress) hypothetical protein	AT9943_LOCUS21707	Arabidopsis thaliana (Mouse-ear cress)	513		
F4I0I7	unreviewed	F4I0I7_ARATH	ACT domain-containing protein ACR (Protein ACT DOMAIN REPEATS)	ACR4 ACT domain repeat 4 At1g69040 F4N2.2 F4N2_2	Arabidopsis thaliana (Mouse-ear cress)	455	ACT domain repeat 4	AT1G69040;
F4II22	unreviewed	F4II22_ARATH	Response regulator 16	RR16 ARR16 RESPONSE REGULATOR 16 response regulator 16 At2g40670 T7D17.15 T7D17_15	Arabidopsis thaliana (Mouse-ear cress)	165	ARR16 RESPONSE REGULATOR 16 response regulator 16	AT2G40670;
F4JGC7	unreviewed	F4JGC7_ARATH	Histidine-containing phosphotransfer protein	At4g04402	Arabidopsis thaliana (Mouse-ear cress)	167		AT4G04402;
F4K554	unreviewed	F4K554_ARATH	Response regulator 23	RR23 ARR23 MTG10.15 MTG10_15 response regulator 23 At5g62120	Arabidopsis thaliana (Mouse-ear cress)	145	ARR23 MTG10.15 MTG10_15 response regulator 23	AT5G62120;
Q0WRT0	unreviewed	Q0WRT0_ARATH	Two-component response regulator	At1g67710	Arabidopsis thaliana (Mouse-ear cress)	521		AT1G67710;
Q0WRZ4	unreviewed	Q0WRZ4_ARATH	Two-component response regulator	At4g31920	Arabidopsis thaliana (Mouse-ear cress)	552		AT4G31920;
Q104N3	unreviewed	Q104N3_ARATH	Histidine-containing phosphotransfer protein	HP6 AHP6 At1g80100 F18B13.18 F18B13_18	Arabidopsis thaliana (Mouse-ear cress)	132	AHP6	AT1G80100;
Q29PQ8	unreviewed	Q29PQ8_ARATH	At1g59940	At1g59940	Arabidopsis thaliana (Mouse-ear cress)	231		AT1G59940;
Q56XM1	unreviewed	Q56XM1_ARATH	Uncharacterized protein At2g46790	At2g46790	Arabidopsis thaliana (Mouse-ear cress)	468		AT2G46790;
Q67YH9	unreviewed	Q67YH9_ARATH	Two-component response regulator	At3g16857	Arabidopsis thaliana (Mouse-ear cress)	690		AT3G16857;
Q682K6	unreviewed	Q682K6_ARATH	Histidine-containing phosphotransfer protein	At1g03430	Arabidopsis thaliana (Mouse-ear cress)	102		
Q8GZ96	unreviewed	Q8GZ96_ARATH	At1g58220 (Homeodomain-like superfamily protein) (MYB transcription factor) (Putative MYB-family transcription factor)	DRMY1 At1g58220 At1g58220/F16M22_4 F16M22.4 F16M22_4	Arabidopsis thaliana (Mouse-ear cress)	834		AT1G58220;
Q9FKQ9	reviewed	SOFL4_ARATH	Protein SOB FIVE-LIKE 4 (AtSOFL4)	SOFL4 At5g38790 MKD10.11	Arabidopsis thaliana (Mouse-ear cress)	131		AT5G38790;
A0A178UBX4	unreviewed	A0A178UBX4_ARATH	PRR4	AXX17_At5g47970	Arabidopsis thaliana (Mouse-ear cress)	292		
A0A178UHR3	unreviewed	A0A178UHR3_ARATH	SOB5	AXX17_At5g07930	Arabidopsis thaliana (Mouse-ear cress)	144		
A0A178UJI5	unreviewed	A0A178UJI5_ARATH	PRR3	AXX17_At5g59540	Arabidopsis thaliana (Mouse-ear cress)	409		
A0A178US91	unreviewed	A0A178US91_ARATH	Uncharacterized protein	AXX17_At5g36160	Arabidopsis thaliana (Mouse-ear cress)	131		
A0A178UTM9	unreviewed	A0A178UTM9_ARATH	PRR8	AXX17_At4g00970	Arabidopsis thaliana (Mouse-ear cress)	367		
A0A178UU57	unreviewed	A0A178UU57_ARATH	Uncharacterized protein	AXX17_At4g38640	Arabidopsis thaliana (Mouse-ear cress)	167		
A0A178V5T9	unreviewed	A0A178V5T9_ARATH	RR5	AXX17_At3g42120	Arabidopsis thaliana (Mouse-ear cress)	131		
A0A178VC70	unreviewed	A0A178VC70_ARATH	(thale cress) hypothetical protein (ATRR4)	AXX17_At3g51630 AN1_LOCUS16082 AT9943_LOCUS13843 C24_LOCUS15964	Arabidopsis thaliana (Mouse-ear cress)	234		
A0A178VDZ6	unreviewed	A0A178VDZ6_ARATH	Response regulatory domain-containing protein	AXX17_At3g51010	Arabidopsis thaliana (Mouse-ear cress)	91		
A0A178VP28	unreviewed	A0A178VP28_ARATH	(thale cress) hypothetical protein (RR16)	AXX17_At2g37790 AN1_LOCUS10547 AT9943_LOCUS9066 C24_LOCUS10391	Arabidopsis thaliana (Mouse-ear cress)	164		
A0A178VRF0	unreviewed	A0A178VRF0_ARATH	Response regulatory domain-containing protein	AXX17_At2g38510	Arabidopsis thaliana (Mouse-ear cress)	118		
A0A178VZW3	unreviewed	A0A178VZW3_ARATH	RR19	AXX17_At1g43350	Arabidopsis thaliana (Mouse-ear cress)	622		
A0A178W8X2	unreviewed	A0A178W8X2_ARATH	ARR3	AXX17_At1g53040	Arabidopsis thaliana (Mouse-ear cress)	170		
A0A178W9K3	unreviewed	A0A178W9K3_ARATH	ARR3	AXX17_At1g53040	Arabidopsis thaliana (Mouse-ear cress)	231		
A0A178WBA9	unreviewed	A0A178WBA9_ARATH	ARR7	AXX17_At1g20000	Arabidopsis thaliana (Mouse-ear cress)	206		
A0A178WDQ7	unreviewed	A0A178WDQ7_ARATH	ARR15	AXX17_At1g69280	Arabidopsis thaliana (Mouse-ear cress)	204		
A0A178WJ48	unreviewed	A0A178WJ48_ARATH	Uncharacterized protein	AXX17_At1g52440	Arabidopsis thaliana (Mouse-ear cress)	177		
A0A178WPB6	unreviewed	A0A178WPB6_ARATH	SOFL2	AXX17_At1g62960 AN1_LOCUS5914	Arabidopsis thaliana (Mouse-ear cress)	147		
A0A1P8AMX5	unreviewed	A0A1P8AMX5_ARATH	Response regulator 11	ARR11 response regulator 11 At1g67710 F12A21.15 F12A21_15	Arabidopsis thaliana (Mouse-ear cress)	456	response regulator 11	AT1G67710;
A0A1P8ASK7	unreviewed	A0A1P8ASK7_ARATH	Uncharacterized protein	At1g58460 F9K23.1 F9K23_1	Arabidopsis thaliana (Mouse-ear cress)	181		AT1G58460;
A0A384KCL8	unreviewed	A0A384KCL8_ARATH	(thale cress) hypothetical protein	AXX17_At3g34360 AT9943_LOCUS12468 C24_LOCUS14392	Arabidopsis thaliana (Mouse-ear cress)	128		
A0A384KIL5	unreviewed	A0A384KIL5_ARATH	MEE7	AXX17_At1g10550 AN1_LOCUS1131 C24_LOCUS1046	Arabidopsis thaliana (Mouse-ear cress)	259		
A0A384KWJ6	unreviewed	A0A384KWJ6_ARATH	RR5	AXX17_At3g42120	Arabidopsis thaliana (Mouse-ear cress)	184		
A0A384LHQ6	unreviewed	A0A384LHQ6_ARATH	ARR6	AXX17_At5g62460 AN1_LOCUS26602 C24_LOCUS26424	Arabidopsis thaliana (Mouse-ear cress)	186		
A0A5S9VZ29	unreviewed	A0A5S9VZ29_ARATH	Uncharacterized protein	C24_LOCUS2579	Arabidopsis thaliana (Mouse-ear cress)	148		
A0A5S9WKQ4	unreviewed	A0A5S9WKQ4_ARATH	Response regulatory domain-containing protein	C24_LOCUS3917	Arabidopsis thaliana (Mouse-ear cress)	619		
