Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q9SIM9	reviewed	MAX2_ARATH	F-box protein MAX2 (F-box/LRR-repeat protein 7) (Protein KARRIKIN INSENSITIVE 1) (Protein MORE AXILLARY BRANCHING 2) (Protein ORESARA 9)	MAX2 FBL7 KAI1 ORE9 At2g42620 F14N22.11	Arabidopsis thaliana (Mouse-ear cress)	693	FBL7 KAI1 ORE9	AT2G42620;
Q9SIV2	reviewed	PSD2A_ARATH	26S proteasome non-ATPase regulatory subunit 2 homolog A (26S proteasome regulatory subunit RPN1a) (AtRPN1a) (26S proteasome regulatory subunit S2 homolog A)	RPN1A At2g20580 F23N11.10	Arabidopsis thaliana (Mouse-ear cress)	891		AT2G20580;
Q9SIZ8	reviewed	RKP_ARATH	E3 ubiquitin-protein ligase RKP (AtKPC1) (EC 2.3.2.27) (Protein RELATED TO KPC1) (RING-type E3 ubiquitin transferase RKP)	RKP KPC1 At2g22010 F7D8.33	Arabidopsis thaliana (Mouse-ear cress)	1280	KPC1	AT2G22010;
Q9SKK0	reviewed	EBF1_ARATH	EIN3-binding F-box protein 1 (F-box/LRR-repeat protein 6)	EBF1 FBL6 At2g25490 F13B15.15	Arabidopsis thaliana (Mouse-ear cress)	628	FBL6	AT2G25490;
Q9STN8	reviewed	SINA4_ARATH	E3 ubiquitin-protein ligase SINAT4 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINAT4) (Seven in absentia homolog 4)	SINAT4 At4g27880 T27E11.120	Arabidopsis thaliana (Mouse-ear cress)	327		AT4G27880;
Q9SU05	reviewed	KIB1_ARATH	F-box/kelch-repeat protein KIB1 (Protein KINK SUPPRESSED IN BZR1-1D 1)	KIB1 At4g12810 T20K18.160	Arabidopsis thaliana (Mouse-ear cress)	382		AT4G12810;
Q9SUR9	reviewed	SGT1A_ARATH	Protein SGT1 homolog A (AtSGT1a) (Suppressor of G2 allele of SKP1 homolog A)	SGT1A At4g23570 F9D16.40	Arabidopsis thaliana (Mouse-ear cress)	350		AT4G23570;
Q9SUT5	reviewed	SGT1B_ARATH	Protein SGT1 homolog B (AtSGT1b) (Protein ENHANCED DOWNY MILDEW 1) (Protein ENHANCER OF TIR1-1 AUXIN RESISTANCE 3) (Suppressor of G2 allele of SKP1 homolog B)	SGT1B EDM1 ETA3 RPR1 At4g11260 F8L21.50	Arabidopsis thaliana (Mouse-ear cress)	358	EDM1 ETA3 RPR1	AT4G11260;
Q9SX29	reviewed	CLPS1_ARATH	ATP-dependent Clp protease adapter protein CLPS1, chloroplastic	CPLS1 CLPT At1g68660 F24J5.10 F24J5.4	Arabidopsis thaliana (Mouse-ear cress)	159	CLPT	AT1G68660;
Q9SZD4	reviewed	PRS4A_ARATH	26S proteasome regulatory subunit 4 homolog A (26S proteasome AAA-ATPase subunit RPT2a) (26S proteasome subunit 4 homolog A) (Protein HALTED ROOT) (Regulatory particle triple-A ATPase subunit 2a)	RPT2A HLR At4g29040 F19B15.70 F25O24.6	Arabidopsis thaliana (Mouse-ear cress)	443	HLR	AT4G29040;
Q9ZQF9	reviewed	MBR1_ARATH	E3 ubiquitin-protein ligase MBR1 (EC 2.3.2.27) (MED25-binding RING-H2 protein 1) (RING-H2 finger MBR1) (RING-type E3 ubiquitin transferase MBR1)	MBR1 At2g15530 F9O13	Arabidopsis thaliana (Mouse-ear cress)	704		AT2G15530;
Q9ZT42	reviewed	RHF2A_ARATH	E3 ubiquitin-protein ligase RHF2A (EC 2.3.2.27) (RING-H2 finger F2a) (RING-H2 zinc finger protein RHF2a) (RING-type E3 ubiquitin transferase RHF2A)	RHF2A At5g22000 T6G21.110	Arabidopsis thaliana (Mouse-ear cress)	375		AT5G22000;
Q9ZVH4	reviewed	CUL3A_ARATH	Cullin-3A (AtCUL3a)	CUL3A CUL3 At1g26830 T24P13.25 T2P11.2	Arabidopsis thaliana (Mouse-ear cress)	732	CUL3	AT1G26830;
A8MQG7	reviewed	ASK20_ARATH	SKP1-like protein 20 (AtSK20)	ASK20 At2g45950 F4I18.7	Arabidopsis thaliana (Mouse-ear cress)	352		AT2G45950;
F4JRY2	unreviewed	F4JRY2_ARATH	Proteasome subunit beta	PBA1 20S PROTEASOME SUBUNIT PBA1 At4g31300 F8F16.120 F8F16_120	Arabidopsis thaliana (Mouse-ear cress)	234	20S PROTEASOME SUBUNIT PBA1	AT4G31300;
O22197	reviewed	RHC1A_ARATH	Probable E3 ubiquitin-protein ligase RHC1A (EC 2.3.2.27) (RING-H2 finger C1a) (RING-H2 zinc finger protein RHC1a) (RING-type E3 ubiquitin transferase RHC1A)	RHC1A At2g40830	Arabidopsis thaliana (Mouse-ear cress)	328		AT2G40830;
O22207	reviewed	UBP5_ARATH	Ubiquitin carboxyl-terminal hydrolase 5 (EC 3.4.19.12) (Deubiquitinating enzyme 5) (AtUBP5) (Ubiquitin thioesterase 5) (Ubiquitin-specific-processing protease 5)	UBP5 At2g40930 T20B5.13	Arabidopsis thaliana (Mouse-ear cress)	924		AT2G40930;
O23708	reviewed	PSA2A_ARATH	Proteasome subunit alpha type-2-A (20S proteasome alpha subunit B-1) (Proteasome component 3)	PAB1 PRC3 At1g16470 F3O9.27	Arabidopsis thaliana (Mouse-ear cress)	235	PRC3	AT1G16470;
O23714	reviewed	PSB2A_ARATH	Proteasome subunit beta type-2-A (20S proteasome beta subunit D-1) (Proteasome component GB) (Proteasome subunit beta type-4)	PBD1 PRCGB At3g22630 F16J14.18	Arabidopsis thaliana (Mouse-ear cress)	204	PRCGB	AT3G22630;
O23717	reviewed	PSB5A_ARATH	Proteasome subunit beta type-5-A (EC 3.4.25.1) (20S proteasome beta subunit E-1) (Proteasome component E) (Proteasome epsilon-1 chain)	PBE1 PRCE At1g13060 F3F19.8	Arabidopsis thaliana (Mouse-ear cress)	274	PRCE	AT1G13060;
O24616	reviewed	PSA7B_ARATH	Proteasome subunit alpha type-7-B (20S proteasome alpha subunit D-2) (Proteasome component 6B) (Proteasome component 6C) (Proteasome subunit alpha type-4)	PAD2 PRC6B PRC6C PRS1 At5g66140 K2A18.22	Arabidopsis thaliana (Mouse-ear cress)	250	PRC6B PRC6C PRS1	AT5G66140;
O24633	reviewed	PSB2B_ARATH	Proteasome subunit beta type-2-B (20S proteasome beta subunit D-2) (Proteasome component GA) (Proteasome subunit beta type-4)	PBD2 PRCGA At4g14800 dl3440w FCAALL.135	Arabidopsis thaliana (Mouse-ear cress)	199	PRCGA	AT4G14800;
O64948	reviewed	LONP2_ARATH	Lon protease homolog 2, peroxisomal (EC 3.4.21.53)	LON2 At5g47040 MQD22.18	Arabidopsis thaliana (Mouse-ear cress)	888		AT5G47040;
O65674	reviewed	ASK12_ARATH	SKP1-like protein 12 (AtSK12)	ASK12 At4g34470 T4L20.50	Arabidopsis thaliana (Mouse-ear cress)	152		AT4G34470;
O80910	reviewed	TOL6_ARATH	TOM1-like protein 6	TOL6 TOM1A At2g38410 T19C21.10	Arabidopsis thaliana (Mouse-ear cress)	671	TOM1A	AT2G38410;
O81057	reviewed	ASK14_ARATH	SKP1-like protein 14 (AtSK14)	ASK14 At2g03170 T18E12.16	Arabidopsis thaliana (Mouse-ear cress)	149		AT2G03170;
O81058	reviewed	ASK19_ARATH	SKP1-like protein 19 (AtSK19)	ASK19 At2g03160 T18E12.17	Arabidopsis thaliana (Mouse-ear cress)	200		AT2G03160;
O81146	reviewed	PSA6A_ARATH	Proteasome subunit alpha type-6-A (20S proteasome subunit alpha A-1) (Proteasome component 1) (Proteasome subunit alpha type-1)	PAA1 PRC1 At5g35590 K2K18.4	Arabidopsis thaliana (Mouse-ear cress)	246	PRC1	AT5G35590;
O81147	reviewed	PSA6B_ARATH	Proteasome subunit alpha type-6-B (20S proteasome subunit alpha A-2) (Proteasome subunit alpha type-1)	PAA2 At2g05840 T6P5.4	Arabidopsis thaliana (Mouse-ear cress)	246		AT2G05840;
P0C8K8	reviewed	ARI6_ARATH	Putative E3 ubiquitin-protein ligase ARI6 (EC 2.3.2.31) (ARIADNE-like protein ARI6) (Protein ariadne homolog 6) (RING-type E3 ubiquitin transferase ARI6)	ARI6 At1g63760 F24D7.5	Arabidopsis thaliana (Mouse-ear cress)	552		AT1G63760;
P35134	reviewed	UBC11_ARATH	Ubiquitin-conjugating enzyme E2 11 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 11) (Ubiquitin carrier protein 11) (Ubiquitin-conjugating enzyme E2-17 kDa 11) (Ubiquitin-protein ligase 11)	UBC11 At3g08690 F17O14.16	Arabidopsis thaliana (Mouse-ear cress)	148		AT3G08690;
P42743	reviewed	UBC15_ARATH	Ubiquitin-conjugating enzyme 15 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 15) (PM42) (Ubiquitin carrier protein) (Ubiquitin-conjugating enzyme E2-18 kDa 15) (Ubiquitin-protein ligase)	UBC15 UBC2-1 At1g45050 F27F5.13	Arabidopsis thaliana (Mouse-ear cress)	161	UBC2-1	AT1G45050;
P42745	reviewed	UBC2_ARATH	Ubiquitin-conjugating enzyme E2 2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 2) (Ubiquitin carrier protein 2) (Ubiquitin-conjugating enzyme E2-17 kDa 2) (Ubiquitin-protein ligase 2)	UBC2 At2g02760 T20F6.10	Arabidopsis thaliana (Mouse-ear cress)	152		AT2G02760;
P42746	reviewed	UBC3_ARATH	Ubiquitin-conjugating enzyme E2 3 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 3) (Ubiquitin carrier protein 3) (Ubiquitin-conjugating enzyme E2-17 kDa 3) (Ubiquitin-protein ligase 3)	UBC3 At5g62540 K19B1.15	Arabidopsis thaliana (Mouse-ear cress)	150		AT5G62540;
P42747	reviewed	UBC14_ARATH	Ubiquitin-conjugating enzyme E2 14 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 14) (TAYO29) (UbcAt3) (Ubiquitin carrier protein 14) (Ubiquitin-protein ligase 14)	UBC14 UBC3 UBC7 At3g55380 T22E16.40	Arabidopsis thaliana (Mouse-ear cress)	167	UBC3 UBC7	AT3G55380;
P42748	reviewed	UBC4_ARATH	Ubiquitin-conjugating enzyme E2 4 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 4) (Ubiquitin carrier protein 4) (Ubiquitin-conjugating enzyme E2-21 kDa 1) (Ubiquitin-protein ligase 4)	UBC4 At5g41340 MYC6.5	Arabidopsis thaliana (Mouse-ear cress)	187		AT5G41340;
P42749	reviewed	UBC5_ARATH	Ubiquitin-conjugating enzyme E2 5 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 5) (Ubiquitin carrier protein 5) (Ubiquitin-conjugating enzyme E2-21 kDa 2) (Ubiquitin-protein ligase 5)	UBC5 At1g63800 F24D7.1 T12P18.18	Arabidopsis thaliana (Mouse-ear cress)	185		AT1G63800;
P42750	reviewed	UBC6_ARATH	Ubiquitin-conjugating enzyme E2 6 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 6) (Ubiquitin carrier protein 6) (Ubiquitin-conjugating enzyme E2-21 kDa 3) (Ubiquitin-protein ligase 6)	UBC6 At2g46030 T3F17.32	Arabidopsis thaliana (Mouse-ear cress)	183		AT2G46030;
P49047	reviewed	VPEA_ARATH	Vacuolar-processing enzyme alpha-isozyme (EC 3.4.22.34) (Alpha-VPE) (Asparaginyl endopeptidase alpha-VPE)	At2g25940 T19L18.25	Arabidopsis thaliana (Mouse-ear cress)	478		AT2G25940;
P56772	reviewed	CLPP1_ARATH	Chloroplastic ATP-dependent Clp protease proteolytic subunit 1 (EC 3.4.21.92) (Endopeptidase ClpP1) (pClpP)	clpP1 ClpP AtCg00670	Arabidopsis thaliana (Mouse-ear cress)	196	ClpP	ATCG00670;
P57681	reviewed	PCYOX_ARATH	Farnesylcysteine lyase (EC 1.8.3.6)	FCLY At5g63910 MGI19.11 MGI19.4	Arabidopsis thaliana (Mouse-ear cress)	500		AT5G63910;
P59232	reviewed	R27AB_ARATH	Ubiquitin-ribosomal protein eS31y fusion protein [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31y (40S ribosomal protein S27a-2)]	RPS27AB UBQ6 At2g47110 F14M4.6	Arabidopsis thaliana (Mouse-ear cress)	157	UBQ6	AT2G47110;
P93655	reviewed	LONM1_ARATH	Lon protease homolog 1, mitochondrial (EC 3.4.21.53)	LON1 At5g26860 F2P16.23	Arabidopsis thaliana (Mouse-ear cress)	940		AT5G26860;
Q1PEL7	reviewed	ASK15_ARATH	SKP1-like protein 15 (AtSK15)	ASK15 At3g25650 T5M7.16	Arabidopsis thaliana (Mouse-ear cress)	177		AT3G25650;
Q38798	reviewed	CALX2_ARATH	Calnexin homolog 2	At5g07340 T2I1_50	Arabidopsis thaliana (Mouse-ear cress)	532		AT5G07340;
Q42541	reviewed	UBC13_ARATH	Ubiquitin-conjugating enzyme E2 13 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 13) (Ubiquitin carrier protein 13) (Ubiquitin-protein ligase 13)	UBC13 At3g46460 F18L15.180	Arabidopsis thaliana (Mouse-ear cress)	166		AT3G46460;
Q6XJG8	reviewed	PSD2B_ARATH	26S proteasome non-ATPase regulatory subunit 2 homolog B (26S proteasome regulatory subunit RPN1b) (AtRPN1b) (26S proteasome regulatory subunit S2 homolog B)	RPN1B At4g28470 F20O9.150	Arabidopsis thaliana (Mouse-ear cress)	891		AT4G28470;
Q7DLR9	reviewed	PSB4_ARATH	Proteasome subunit beta type-4 (20S proteasome beta subunit G-1) (Proteasome component H) (Proteasome subunit beta type-7)	PBG1 PRCH At1g56450 F13N6.3	Arabidopsis thaliana (Mouse-ear cress)	246	PRCH	AT1G56450;
Q7DLS1	reviewed	PSB7B_ARATH	Proteasome subunit beta type-7-B (EC 3.4.25.1) (20S proteasome beta subunit B-2) (Proteasome component FC) (Proteasome subunit beta type-2)	PBB2 PRCFC At5g40580 MNF13.10	Arabidopsis thaliana (Mouse-ear cress)	274	PRCFC	AT5G40580;
Q84WC6	reviewed	UBP7_ARATH	Ubiquitin carboxyl-terminal hydrolase 7 (EC 3.4.19.12) (Deubiquitinating enzyme 7) (AtUBP7) (Ubiquitin thioesterase 7) (Ubiquitin-specific-processing protease 7)	UBP7 At3g21280 MXL8.15	Arabidopsis thaliana (Mouse-ear cress)	477		AT3G21280;
Q8GW72	reviewed	FUCO1_ARATH	Alpha-L-fucosidase 1 (EC 3.2.1.51) (Alpha-1,3/4-fucosidase) (AtFUC1) (Alpha-L-fucoside fucohydrolase)	FUC1 At2g28100 F24D13.11	Arabidopsis thaliana (Mouse-ear cress)	506		AT2G28100;
Q8L770	reviewed	CLPR3_ARATH	ATP-dependent Clp protease proteolytic subunit-related protein 3, chloroplastic (ClpR3) (nClpP8)	CLPR3 NCLPP8 At1g09130 F7G19.1	Arabidopsis thaliana (Mouse-ear cress)	330	NCLPP8	AT1G09130;
Q8L829	reviewed	ARI5_ARATH	Probable E3 ubiquitin-protein ligase ARI5 (EC 2.3.2.31) (ARIADNE-like protein ARI5) (Protein ariadne homolog 5) (RING-type E3 ubiquitin transferase ARI5)	ARI5 At1g05890 T20M3.16	Arabidopsis thaliana (Mouse-ear cress)	552		AT1G05890;
Q8L860	reviewed	TOL9_ARATH	TOM1-like protein 9	TOL9 TOM1D At4g32760 F4D11.40 F4D11_40	Arabidopsis thaliana (Mouse-ear cress)	675	TOM1D	AT4G32760;
Q8LBL5	reviewed	PRT1_ARATH	E3 ubiquitin-protein ligase PRT1 (EC 2.3.2.27) (Proteolysis 1 protein) (RING-type E3 ubiquitin transferase PRT1)	PRT1 At3g24800 K7P8.9	Arabidopsis thaliana (Mouse-ear cress)	410		AT3G24800;
Q8LD27	reviewed	PSB6_ARATH	Proteasome subunit beta type-6 (EC 3.4.25.1) (20S proteasome beta subunit A-1) (Proteasome component D) (Proteasome subunit beta type-1)	PBA1 PRCD At4g31300 F8F16.120	Arabidopsis thaliana (Mouse-ear cress)	233	PRCD	AT4G31300;
Q8LF97	reviewed	ASK21_ARATH	SKP1-like protein 21 (AtSK21)	ASK21 At3g61415 F2A19.5	Arabidopsis thaliana (Mouse-ear cress)	351		AT3G61415;
Q8RUC6	reviewed	RUB2_ARATH	Ubiquitin-NEDD8-like protein RUB2 [Cleaved into: Ubiquitin; NEDD8-like protein RUB2 (Ubiquitin-related protein 2) (AtRUB2)]	RUB2 UBQ7 At2g35635 T20F21.24	Arabidopsis thaliana (Mouse-ear cress)	154	UBQ7	AT2G35635;
Q8W207	reviewed	CSN2_ARATH	COP9 signalosome complex subunit 2 (Signalosome subunit 2) (Protein FUSCA 12)	CSN2 FUS12 At2g26990 T20P8.4	Arabidopsis thaliana (Mouse-ear cress)	439	FUS12	AT2G26990;
Q8W4N3	reviewed	UBP2_ARATH	Ubiquitin carboxyl-terminal hydrolase 2 (EC 3.4.19.12) (Deubiquitinating enzyme 2) (AtUBP2) (Ubiquitin thioesterase 2) (Ubiquitin-specific-processing protease 2)	UBP2 At1g04860 F13M7.15	Arabidopsis thaliana (Mouse-ear cress)	961		AT1G04860;
Q93Y35	reviewed	PSMD6_ARATH	26S proteasome non-ATPase regulatory subunit 6 homolog (26S proteasome regulatory subunit RPN7) (AtRPN7) (26S proteasome regulatory subunit S10 homolog)	RPN7 At4g24820 F6I7.30	Arabidopsis thaliana (Mouse-ear cress)	387		AT4G24820;
Q94F47	reviewed	UBC28_ARATH	Ubiquitin-conjugating enzyme E2 28 (EC 2.3.2.23) (AtUBC9A) (E2 ubiquitin-conjugating enzyme 28) (Ubiquitin carrier protein 28)	UBC28 At1g64230 F22C12.2	Arabidopsis thaliana (Mouse-ear cress)	148		AT1G64230;
Q9C774	reviewed	PSD7B_ARATH	26S proteasome non-ATPase regulatory subunit 7 homolog B (26S proteasome regulatory subunit RPN8b) (AtRPN8b) (Protein MATERNAL EFFECT EMBRYO ARREST 34)	RPN8B MEE34 At3g11270 F11B9.19	Arabidopsis thaliana (Mouse-ear cress)	310	MEE34	AT3G11270;
Q9C9L0	reviewed	CUL3B_ARATH	Cullin-3B (AtCUL3b)	CUL3B At1g69670 T6C23.13	Arabidopsis thaliana (Mouse-ear cress)	732		AT1G69670;
Q9C9M0	reviewed	SINL4_ARATH	E3 ubiquitin-protein ligase SINA-like 4 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SINA-like 4) (Seven in absentia-like protein 4)	At1g66650 F4N21_21 T12I7.10	Arabidopsis thaliana (Mouse-ear cress)	329		AT1G66650;
Q9FF66	reviewed	UBC22_ARATH	Ubiquitin-conjugating enzyme E2 22 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 22) (Ubiquitin carrier protein 22)	UBC22 At5g05080 MUG13.6	Arabidopsis thaliana (Mouse-ear cress)	251		AT5G05080;
Q9FKT3	reviewed	UBC30_ARATH	Ubiquitin-conjugating enzyme E2 30 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 30) (Ubiquitin carrier protein 30)	UBC30 At5g56150 MDA7.21	Arabidopsis thaliana (Mouse-ear cress)	148		AT5G56150;
Q9LDD1	reviewed	BRG3_ARATH	Probable BOI-related E3 ubiquitin-protein ligase 3 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRG3)	BRG3 At3g12920 MGH6.3	Arabidopsis thaliana (Mouse-ear cress)	335		AT3G12920;
Q9LF41	reviewed	UBE4_ARATH	Probable ubiquitin conjugation factor E4 (EC 2.3.2.27) (Plant U-box protein 1) (RING-type E3 ubiquitin transferase E4) (U-box domain-containing protein 1) (Ubiquitin-fusion degradation protein 2-like) (UB fusion protein 2-like)	PUB1 UFD2 At5g15400 T20K14_10	Arabidopsis thaliana (Mouse-ear cress)	1038	UFD2	AT5G15400;
Q9LIP2	reviewed	PSB5B_ARATH	Proteasome subunit beta type-5-B (EC 3.4.25.1) (20S proteasome beta subunit E-2) (Proteasome epsilon-2 chain)	PBE2 At3g26340 F20C19.6	Arabidopsis thaliana (Mouse-ear cress)	273		AT3G26340;
Q9LM25	reviewed	HRD3A_ARATH	ERAD-associated E3 ubiquitin-protein ligase component HRD3A (AtSel1A) (Protein EMS-MUTAGENIZED BRI1 SUPPRESSOR 5)	HRD3A EBS5 At1g18260 T10O22.22	Arabidopsis thaliana (Mouse-ear cress)	678	EBS5	AT1G18260;
Q9LNC6	reviewed	TOL2_ARATH	TOM1-like protein 2	TOL2 TOM1E At1g06210 F9P14.7	Arabidopsis thaliana (Mouse-ear cress)	383	TOM1E	AT1G06210;
Q9LP45	reviewed	PSD11_ARATH	26S proteasome non-ATPase regulatory subunit 11 homolog (19S proteosome subunit 9) (AtS9) (26S proteasome regulatory subunit RPN6) (AtRPN6) (26S proteasome regulatory subunit S9 homolog)	RPN6 ATS9 RPN6A At1g29150 F28N24.15	Arabidopsis thaliana (Mouse-ear cress)	419	ATS9 RPN6A	AT1G29150;
Q9LQR8	reviewed	PSD3B_ARATH	26S proteasome non-ATPase regulatory subunit 3 homolog B (26S proteasome regulatory subunit RPN3b) (AtRPN3b) (26S proteasome regulatory subunit S3 homolog B)	RPN3B At1g75990 T4O12.21	Arabidopsis thaliana (Mouse-ear cress)	487		AT1G75990;
Q9LSX9	reviewed	ASK9_ARATH	SKP1-like protein 9 (AtSK9)	ASK9 At3g21850 MSD21.22	Arabidopsis thaliana (Mouse-ear cress)	153		AT3G21850;
Q9LT08	reviewed	PSDE_ARATH	26S proteasome non-ATPase regulatory subunit 14 homolog (EC 3.4.19.-) (26S proteasome regulatory subunit RPN11) (AtRPN11)	RPN11 At5g23540 MQM1.19	Arabidopsis thaliana (Mouse-ear cress)	308		AT5G23540;
Q9LVW9	reviewed	ARI4_ARATH	Putative E3 ubiquitin-protein ligase ARI4 (EC 2.3.2.31) (ARIADNE-like protein ARI4) (Protein ariadne homolog 4) (RING-type E3 ubiquitin transferase ARI4)	ARI4 At3g27720 MGF10.12	Arabidopsis thaliana (Mouse-ear cress)	529		AT3G27720;
Q9M1X4	reviewed	ASK5_ARATH	SKP1-like protein 5 (AtSK5)	ASK5 At3g60020 F24G16.290 T2O9.2	Arabidopsis thaliana (Mouse-ear cress)	153		AT3G60020;
Q9M9L0	reviewed	APC11_ARATH	Anaphase-promoting complex subunit 11 (Cyclosome subunit 11)	APC11 At3g05870 F10A16.17	Arabidopsis thaliana (Mouse-ear cress)	84		AT3G05870;
Q9M9L8	reviewed	LONM3_ARATH	Lon protease homolog 3, mitochondrial (EC 3.4.21.53)	LON3 At3g05780 F10A16.7	Arabidopsis thaliana (Mouse-ear cress)	924		AT3G05780;
Q9MAT0	reviewed	PSD1B_ARATH	26S proteasome non-ATPase regulatory subunit 1 homolog B (26S proteasome regulatory subunit RPN2b) (AtRPN2b) (26S proteasome regulatory subunit S1 homolog B)	RPN2B At1g04810 F13M7.20	Arabidopsis thaliana (Mouse-ear cress)	1001		AT1G04810;
Q9SHI7	reviewed	UBC34_ARATH	Ubiquitin-conjugating enzyme E2 34 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 34) (Ubiquitin carrier protein 34)	UBC34 At1g17280 F20D23.1	Arabidopsis thaliana (Mouse-ear cress)	237		AT1G17280;
Q9SL65	reviewed	ASK17_ARATH	SKP1-like protein 17 (AtSK17) (Protein MEIDOS)	ASK17 MEO At2g20160 T2G17.4	Arabidopsis thaliana (Mouse-ear cress)	150	MEO	AT2G20160;
Q9SL93	reviewed	ASK3_ARATH	SKP1-like protein 3 (AtSK3)	ASK3 At2g25700 F3N11.15	Arabidopsis thaliana (Mouse-ear cress)	163		AT2G25700;
Q9SSB4	reviewed	PRS7B_ARATH	26S proteasome regulatory subunit 7 homolog B (26S proteasome AAA-ATPase subunit RPT1b) (26S proteasome subunit 7 homolog B) (Regulatory particle triple-A ATPase subunit 1b)	RPT1B At1g53780 T18A20.2	Arabidopsis thaliana (Mouse-ear cress)	464		AT1G53780;
Q9SU04	reviewed	KIB2_ARATH	F-box protein KIB2 (Protein KINK SUPPRESSED IN BZR1-1D 2)	KIB2 At4g12820 T20K18.170	Arabidopsis thaliana (Mouse-ear cress)	442		AT4G12820;
Q9SY65	reviewed	ASK18_ARATH	SKP1-like protein 18 (AtSK18)	ASK18 At1g10230 F14N23.11	Arabidopsis thaliana (Mouse-ear cress)	158		AT1G10230;
Q9XI05	reviewed	PSB3A_ARATH	Proteasome subunit beta type-3-A (20S proteasome beta subunit C-1) (Proteasome component T)	PBC1 PRCT At1g21720 F8K7.15	Arabidopsis thaliana (Mouse-ear cress)	204	PRCT	AT1G21720;
Q9ZPE4	reviewed	FBW2_ARATH	F-box protein FBW2 (SKP1-interacting partner 18)	FBW2 SKIP18 At4g08980 T3H13.1	Arabidopsis thaliana (Mouse-ear cress)	317	SKIP18	AT4G08980;
Q9ZPW2	reviewed	APC10_ARATH	Anaphase-promoting complex subunit 10 (APC10) (Cyclosome subunit 10)	APC10 At2g18290 T30D6.20	Arabidopsis thaliana (Mouse-ear cress)	192		AT2G18290;
A0A178U7F8	unreviewed	A0A178U7F8_ARATH	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)	AXX17_At5g57770	Arabidopsis thaliana (Mouse-ear cress)	1715		
A0A178U833	unreviewed	A0A178U833_ARATH	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)	AXX17_At5g57770	Arabidopsis thaliana (Mouse-ear cress)	174		
A0A178U9A2	unreviewed	A0A178U9A2_ARATH	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)	AXX17_At5g57770	Arabidopsis thaliana (Mouse-ear cress)	1860		
A0A178UAI4	unreviewed	A0A178UAI4_ARATH	Lon protease homolog, mitochondrial (EC 3.4.21.53)	AXX17_At5g26820	Arabidopsis thaliana (Mouse-ear cress)	940		
A0A178UN51	unreviewed	A0A178UN51_ARATH	Lon protease homolog 2, peroxisomal (EC 3.4.21.-)	AXX17_At5g45520 AN1_LOCUS24937 C24_LOCUS24770	Arabidopsis thaliana (Mouse-ear cress)	888		
A0A178V4H3	unreviewed	A0A178V4H3_ARATH	E3 ubiquitin-protein ligase RMA (EC 2.3.2.27) (Protein RING membrane-anchor) (RING-type E3 ubiquitin transferase RMA)	AXX17_At4g31600	Arabidopsis thaliana (Mouse-ear cress)	243		
A0A178VHS4	unreviewed	A0A178VHS4_ARATH	Lon protease homolog, mitochondrial (EC 3.4.21.53)	AXX17_At3g05430 AN1_LOCUS11891	Arabidopsis thaliana (Mouse-ear cress)	931		
A0A178VWX2	unreviewed	A0A178VWX2_ARATH	E3 ubiquitin-protein ligase RMA (EC 2.3.2.27) (Protein RING membrane-anchor) (RING-type E3 ubiquitin transferase RMA)	AXX17_At2g41960	Arabidopsis thaliana (Mouse-ear cress)	416		
A0A178VX00	unreviewed	A0A178VX00_ARATH	E3 ubiquitin-protein ligase RMA (EC 2.3.2.27) (Protein RING membrane-anchor) (RING-type E3 ubiquitin transferase RMA)	AXX17_At2g19400 AN1_LOCUS8759 C24_LOCUS8607	Arabidopsis thaliana (Mouse-ear cress)	227		
A0A178WF20	unreviewed	A0A178WF20_ARATH	E3 ubiquitin-protein ligase RMA (EC 2.3.2.27) (Protein RING membrane-anchor) (RING-type E3 ubiquitin transferase RMA)	At1g19310 AXX17_At1g20250 AN1_LOCUS2066 AT9943_LOCUS1674 C24_LOCUS1980	Arabidopsis thaliana (Mouse-ear cress)	226		
